RTI,HTTI,1 Inv cost mean (EUR/kW),2 Inv Cost SD,3 O&M mean (EUR/kW),4 O&M SD,5 Lifetime,6 Replacetime,7 Investment LR,8 Discount rate,9 Conversion efficiency,10 Fuel cost  (EUR/kWh),11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Emission factor,"16 Payback time, mean","17 Payback time, SD",18 UD/FD,19 RES calc,20 Efficiency LR
54 Ukraine (UE),3 Gas,206.51585388183594,68.83861541748047,7.9878716468811035,2.662623882293701,20.0,20.0,0.0,0.10000000149011612,0.75,0.02230120077729225,0.15000000596046448,-0.10000000149011612,2.4700000286102295,0.49399998784065247,201.9600067138672,5.0,1.0,0.75,1.0,0.0
54 Ukraine (UE),4 Gas condensing,228.7384796142578,76.24616241455078,7.9878716468811035,2.662623882293701,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.02230120077729225,0.15000000596046448,-0.28999999165534973,2.4700000286102295,0.49399998784065247,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
54 Ukraine (UE),5 Wood stove,209.20774841308594,69.73591613769531,17.657400131225586,5.885800361633301,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.009122957475483418,0.30000001192092896,0.0,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,0.699999988079071,1.0,0.0
54 Ukraine (UE),6 Wood boiler,665.7509155273438,221.91697692871094,8.730603218078613,2.91020131111145,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.009122957475483418,0.30000001192092896,-0.10999999940395355,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
54 Ukraine (UE),7 Coal,234.75706481933594,78.25235748291016,3.8182899951934814,1.2727633714675903,20.0,20.0,0.0,0.10000000149011612,0.75,0.009122957475483418,0.15000000596046448,0.05000000074505806,2.4700000286102295,0.49399998784065247,353.8800048828125,5.0,1.0,0.75,1.0,0.0
54 Ukraine (UE),8 District heating,136.3116912841797,45.437232971191406,2.5143046379089355,0.8381015062332153,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.018130697309970856,0.15000000596046448,0.7200000286102295,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
54 Ukraine (UE),9 Electric,167.47210693359375,55.82403564453125,5.081546306610107,1.693848729133606,20.0,20.0,0.0,0.10000000149011612,1.0,0.037710100412368774,0.10000000149011612,-0.33000001311302185,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,1.0,0.0,0.0
54 Ukraine (UE),10 Heatpump Ground,1085.202880859375,361.7342834472656,17.657400131225586,5.885800361633301,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.037710100412368774,0.10000000149011612,-0.23999999463558197,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
54 Ukraine (UE),11 Heatpump AirWater,585.597900390625,195.1992950439453,15.975743293762207,5.325247764587402,20.0,20.0,-0.22650852799415588,0.10000000149011612,2.700000047683716,0.037710100412368774,0.10000000149011612,-0.25999999046325684,2.0899999141693115,0.4180000126361847,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
54 Ukraine (UE),12 Heatpump AirAir,375.1309509277344,125.04364776611328,15.84638500213623,5.28212833404541,20.0,20.0,-0.22650852799415588,0.10000000149011612,4.599999904632568,0.037710100412368774,0.10000000149011612,-0.09000000357627869,2.2200000286102295,0.4440000057220459,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
54 Ukraine (UE),13 Solar Thermal,443.3861999511719,147.79541015625,5.605524063110352,1.868507981300354,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,0.0,0.6757140159606934,0.13514280319213867,0.0,5.0,1.0,1.0,1.0,0.0
55 Saudi Arabia (SD),1 Oil,305.1370544433594,101.71234893798828,8.374778747558594,2.791593074798584,20.0,20.0,0.0,0.10000000149011612,0.75,0.015985485166311264,0.15000000596046448,0.18000000715255737,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.75,1.0,0.0
55 Saudi Arabia (SD),2 Oil condensing,356.16424560546875,118.72142028808594,8.374778747558594,2.791593074798584,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.015985485166311264,0.15000000596046448,-0.12999999523162842,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
55 Saudi Arabia (SD),3 Gas,197.7633819580078,65.92112731933594,10.824544906616211,3.6081814765930176,20.0,20.0,0.0,0.10000000149011612,0.75,0.007340080104768276,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.75,1.0,0.0
55 Saudi Arabia (SD),4 Gas condensing,219.04417419433594,73.01472473144531,10.824544906616211,3.6081814765930176,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.007340080104768276,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
55 Saudi Arabia (SD),5 Wood stove,200.3411865234375,66.7803955078125,23.927940368652344,7.975980281829834,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.009122957475483418,0.30000001192092896,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.699999988079071,1.0,0.0
55 Saudi Arabia (SD),6 Wood boiler,637.5353393554688,212.51177978515625,11.831037521362305,3.943679094314575,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.009122957475483418,0.30000001192092896,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
55 Saudi Arabia (SD),7 Coal,224.80767822265625,74.93589782714844,5.174250602722168,1.7247501611709595,20.0,20.0,0.0,0.10000000149011612,0.75,0.009122957475483418,0.15000000596046448,0.10999999940395355,1.340000033378601,0.2680000066757202,353.8800048828125,5.0,1.0,0.75,1.0,0.0
55 Saudi Arabia (SD),8 District heating,130.5345916748047,43.51152801513672,3.4071905612945557,1.1357301473617554,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.018130697309970856,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
55 Saudi Arabia (SD),9 Electric,160.37437438964844,53.45812225341797,6.886117458343506,2.295372486114502,20.0,20.0,0.0,0.10000000149011612,1.0,0.04261811822652817,0.10000000149011612,-0.38999998569488525,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.0,0.0
55 Saudi Arabia (SD),10 Heatpump Ground,1039.210205078125,346.4034118652344,23.927940368652344,7.975980281829834,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.04261811822652817,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
55 Saudi Arabia (SD),11 Heatpump AirWater,560.7793579101562,186.9264373779297,21.649089813232422,7.216362953186035,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.5,0.04261811822652817,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
55 Saudi Arabia (SD),12 Heatpump AirAir,359.2322998046875,119.74410247802734,21.473793029785156,7.157930850982666,20.0,20.0,-0.22650852799415588,0.10000000149011612,5.900000095367432,0.04261811822652817,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
55 Saudi Arabia (SD),13 Solar Thermal,424.59478759765625,141.53160095214844,7.5961713790893555,2.532057285308838,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,0.0,1.4628570079803467,0.29257139563560486,0.0,5.0,1.0,1.0,1.0,0.0
56 Nigeria (NG),1 Oil,413.4980773925781,137.8326873779297,5.897449016571045,1.9658163785934448,20.0,20.0,0.0,0.10000000149011612,0.75,0.08476526290178299,0.15000000596046448,0.05000000074505806,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.75,1.0,0.0
56 Nigeria (NG),2 Oil condensing,482.64617919921875,160.88206481933594,5.897449016571045,1.9658163785934448,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.08476526290178299,0.15000000596046448,0.029999999329447746,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
56 Nigeria (NG),3 Gas,267.99359130859375,89.3311996459961,7.62255334854126,2.54085111618042,20.0,20.0,0.0,0.10000000149011612,0.75,0.007340080104768276,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.75,1.0,0.0
56 Nigeria (NG),4 Gas condensing,296.8316955566406,98.94389343261719,7.62255334854126,2.54085111618042,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.007340080104768276,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
56 Nigeria (NG),5 Wood stove,271.4868469238281,90.49562072753906,16.849853515625,5.6166181564331055,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.009122957475483418,0.30000001192092896,-0.029999999329447746,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.699999988079071,1.0,0.0
56 Nigeria (NG),6 Wood boiler,863.9384765625,287.9794921875,8.331316947937012,2.7771055698394775,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.009122957475483418,0.30000001192092896,-0.28999999165534973,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
56 Nigeria (NG),7 Coal,304.6419372558594,101.54731750488281,3.6436636447906494,1.2145545482635498,20.0,20.0,0.0,0.10000000149011612,0.75,0.009122957475483418,0.15000000596046448,0.15000000596046448,1.340000033378601,0.2680000066757202,353.8800048828125,5.0,1.0,0.75,1.0,0.0
56 Nigeria (NG),8 District heating,176.89035034179688,58.96345138549805,2.3993148803710938,0.7997716665267944,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.018130697309970856,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
56 Nigeria (NG),9 Electric,217.32691955566406,72.44230651855469,4.849145889282227,1.6163820028305054,20.0,20.0,0.0,0.10000000149011612,1.0,0.0677640363574028,0.10000000149011612,-0.03999999910593033,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.0,0.0
56 Nigeria (NG),10 Heatpump Ground,1408.2572021484375,469.4190368652344,16.849853515625,5.6166181564331055,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.0677640363574028,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
56 Nigeria (NG),11 Heatpump AirWater,759.9246826171875,253.3082275390625,15.24510669708252,5.08170223236084,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.5,0.0677640363574028,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
56 Nigeria (NG),12 Heatpump AirAir,486.80377197265625,162.26792907714844,15.121664047241211,5.040554523468018,20.0,20.0,-0.22650852799415588,0.10000000149011612,5.900000095367432,0.0677640363574028,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
56 Nigeria (NG),13 Solar Thermal,575.3779296875,191.7926483154297,5.349160194396973,1.7830533981323242,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,-0.10999999940395355,1.2742860317230225,0.25485721230506897,0.0,5.0,1.0,1.0,1.0,0.0
57 South Africa (SA),1 Oil,291.1818542480469,97.06062316894531,7.152606964111328,2.384202241897583,20.0,20.0,0.0,0.10000000149011612,0.75,0.0602191723883152,0.15000000596046448,0.10999999940395355,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.75,1.0,0.0
57 South Africa (SA),2 Oil condensing,339.8753967285156,113.29179382324219,7.152606964111328,2.384202241897583,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.0602191723883152,0.15000000596046448,0.07999999821186066,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
57 South Africa (SA),3 Gas,188.71884155273438,62.906280517578125,9.244866371154785,3.0816221237182617,20.0,20.0,0.0,0.10000000149011612,0.75,0.03510867431759834,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.75,1.0,0.0
57 South Africa (SA),4 Gas condensing,209.02638244628906,69.67546081542969,9.244866371154785,3.0816221237182617,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.03510867431759834,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
57 South Africa (SA),5 Wood stove,191.1787567138672,63.726253509521484,20.436019897460938,6.81200647354126,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.0033198625314980745,0.30000001192092896,-0.36000001430511475,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.699999988079071,1.0,0.0
57 South Africa (SA),6 Wood boiler,608.3782348632812,202.79273986816406,10.104476928710938,3.3681588172912598,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.0033198625314980745,0.30000001192092896,-0.029999999329447746,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
57 South Africa (SA),7 Coal,214.5262908935547,71.5087661743164,4.41914701461792,1.4730490446090698,20.0,20.0,0.0,0.10000000149011612,0.75,0.0033198625314980745,0.15000000596046448,-0.2800000011920929,1.340000033378601,0.2680000066757202,353.8800048828125,5.0,1.0,0.75,1.0,0.0
57 South Africa (SA),8 District heating,124.564697265625,41.521568298339844,2.9099626541137695,0.9699875712394714,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.006920894142240286,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
57 South Africa (SA),9 Electric,153.03977966308594,51.01325988769531,5.881192684173584,1.9603976011276245,20.0,20.0,0.0,0.10000000149011612,1.0,0.09482400119304657,0.10000000149011612,0.07000000029802322,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.0,0.0
57 South Africa (SA),10 Heatpump Ground,991.682861328125,330.5609436035156,20.436019897460938,6.81200647354126,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.09482400119304657,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
57 South Africa (SA),11 Heatpump AirWater,535.132568359375,178.3775177001953,18.48973274230957,6.163244247436523,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.5,0.09482400119304657,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
57 South Africa (SA),12 Heatpump AirAir,342.8031005859375,114.26770782470703,18.340017318725586,6.113339424133301,20.0,20.0,-0.22650852799415588,0.10000000149011612,5.900000095367432,0.09482400119304657,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
57 South Africa (SA),13 Solar Thermal,405.1763000488281,135.05877685546875,6.487625598907471,2.1625418663024902,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,-0.03999999910593033,1.4414290189743042,0.2882857918739319,0.0,5.0,1.0,1.0,1.0,0.0
58 NorthAfrica OPEC (ON),1 Oil,333.8125305175781,111.27084350585938,6.760869026184082,2.2536230087280273,20.0,20.0,0.0,0.10000000149011612,0.75,0.0602191723883152,0.15000000596046448,-0.5699999928474426,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.75,1.0,0.0
58 NorthAfrica OPEC (ON),2 Oil condensing,389.63507080078125,129.87835693359375,6.760869026184082,2.2536230087280273,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.0602191723883152,0.15000000596046448,0.009999999776482582,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
58 NorthAfrica OPEC (ON),3 Gas,216.3483428955078,72.1161117553711,8.738537788391113,2.912846088409424,20.0,20.0,0.0,0.10000000149011612,0.75,0.002317920094355941,0.15000000596046448,0.30000001192092896,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.75,1.0,0.0
58 NorthAfrica OPEC (ON),4 Gas condensing,239.6290283203125,79.8763427734375,8.738537788391113,2.912846088409424,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.002317920094355941,0.15000000596046448,-0.029999999329447746,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
58 NorthAfrica OPEC (ON),5 Wood stove,219.1684112548828,73.05613708496094,19.316768646240234,6.438922882080078,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.0033198625314980745,0.30000001192092896,-0.05000000074505806,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.699999988079071,1.0,0.0
58 NorthAfrica OPEC (ON),6 Wood boiler,697.4482421875,232.4827423095703,9.551069259643555,3.183689594268799,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.0033198625314980745,0.30000001192092896,-0.18000000715255737,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
58 NorthAfrica OPEC (ON),7 Coal,245.9341583251953,81.9780502319336,4.177116870880127,1.3923722505569458,20.0,20.0,0.0,0.10000000149011612,0.75,0.0033198625314980745,0.15000000596046448,0.12999999523162842,1.340000033378601,0.2680000066757202,353.8800048828125,5.0,1.0,0.75,1.0,0.0
58 NorthAfrica OPEC (ON),8 District heating,142.8016815185547,47.60055923461914,2.7505881786346436,0.9168627262115479,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.00568357715383172,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
58 NorthAfrica OPEC (ON),9 Electric,175.4456787109375,58.48189163208008,5.559088230133057,1.8530293703079224,20.0,20.0,0.0,0.10000000149011612,1.0,0.03144117817282677,0.10000000149011612,-0.18000000715255737,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.0,0.0
58 NorthAfrica OPEC (ON),10 Heatpump Ground,1136.870849609375,378.9569396972656,19.316768646240234,6.438922882080078,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.03144117817282677,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
58 NorthAfrica OPEC (ON),11 Heatpump AirWater,613.47900390625,204.4929962158203,17.477075576782227,5.825692176818848,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.5,0.03144117817282677,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
58 NorthAfrica OPEC (ON),12 Heatpump AirAir,392.9914245605469,130.9971466064453,17.335561752319336,5.778520584106445,20.0,20.0,-0.22650852799415588,0.10000000149011612,5.900000095367432,0.03144117817282677,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
58 NorthAfrica OPEC (ON),13 Solar Thermal,464.4964294433594,154.83213806152344,6.132307529449463,2.044102430343628,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,0.0,1.2699999809265137,0.2540000081062317,0.0,5.0,1.0,1.0,1.0,0.0
59 CentralAfricaOPEC(OC),1 Oil,312.4346923828125,104.1448974609375,6.327892780303955,2.109297752380371,20.0,20.0,0.0,0.10000000149011612,0.75,0.0602191723883152,0.15000000596046448,-0.46000000834465027,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.75,1.0,0.0
59 CentralAfricaOPEC(OC),2 Oil condensing,364.6822509765625,121.56075286865234,6.327892780303955,2.109297752380371,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.0602191723883152,0.15000000596046448,-0.3799999952316284,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
59 CentralAfricaOPEC(OC),3 Gas,202.49307250976562,67.49769592285156,8.178909301757812,2.7263031005859375,20.0,20.0,0.0,0.10000000149011612,0.75,0.007340080104768276,0.15000000596046448,0.47999998927116394,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.75,1.0,0.0
59 CentralAfricaOPEC(OC),4 Gas condensing,224.28282165527344,74.76094055175781,8.178909301757812,2.7263031005859375,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.007340080104768276,0.15000000596046448,0.14000000059604645,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
59 CentralAfricaOPEC(OC),5 Wood stove,205.13253784179688,68.37751770019531,18.079694747924805,6.026564598083496,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.009122957475483418,0.30000001192092896,0.09000000357627869,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.699999988079071,1.0,0.0
59 CentralAfricaOPEC(OC),6 Wood boiler,652.7825927734375,217.59420776367188,8.939404487609863,2.9798014163970947,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.009122957475483418,0.30000001192092896,-0.2199999988079071,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
59 CentralAfricaOPEC(OC),7 Coal,230.18417358398438,76.72805786132812,3.9096078872680664,1.3032026290893555,20.0,20.0,0.0,0.10000000149011612,0.75,0.009122957475483418,0.15000000596046448,0.23999999463558197,1.340000033378601,0.2680000066757202,353.8800048828125,5.0,1.0,0.75,1.0,0.0
59 CentralAfricaOPEC(OC),8 District heating,133.6564483642578,44.55215072631836,2.5744364261627197,0.8581454753875732,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.018130697309970856,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
59 CentralAfricaOPEC(OC),9 Electric,164.20986938476562,54.73662567138672,5.203075885772705,1.7343586683273315,20.0,20.0,0.0,0.10000000149011612,1.0,0.11759765446186066,0.10000000149011612,-0.6200000047683716,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.0,0.0
59 CentralAfricaOPEC(OC),10 Heatpump Ground,1064.06396484375,354.68798828125,18.079694747924805,6.026564598083496,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.11759765446186066,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
59 CentralAfricaOPEC(OC),11 Heatpump AirWater,574.19091796875,191.39697265625,16.357818603515625,5.452606201171875,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.5,0.11759765446186066,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
59 CentralAfricaOPEC(OC),12 Heatpump AirAir,367.82366943359375,122.60789489746094,16.225366592407227,5.4084553718566895,20.0,20.0,-0.22650852799415588,0.10000000149011612,5.900000095367432,0.11759765446186066,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
59 CentralAfricaOPEC(OC),13 Solar Thermal,434.7493896484375,144.9164581298828,5.7395853996276855,1.9131951332092285,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,0.0,1.2742860317230225,0.25485721230506897,0.0,5.0,1.0,1.0,1.0,0.0
60 Malaysia (MY),1 Oil,384.1521911621094,128.05072021484375,7.780422210693359,2.5934741497039795,20.0,20.0,0.0,0.10000000149011612,0.75,0.0602191723883152,0.15000000596046448,-0.15000000596046448,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.75,1.0,0.0
60 Malaysia (MY),2 Oil condensing,448.3928527832031,149.46429443359375,7.780422210693359,2.5934741497039795,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.0602191723883152,0.15000000596046448,-0.10999999940395355,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
60 Malaysia (MY),3 Gas,248.97413635253906,82.99137878417969,10.056327819824219,3.352109432220459,20.0,20.0,0.0,0.10000000149011612,0.75,0.03510867431759834,0.15000000596046448,-0.029999999329447746,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.75,1.0,0.0
60 Malaysia (MY),4 Gas condensing,275.7655944824219,91.92185974121094,10.056327819824219,3.352109432220459,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.03510867431759834,0.15000000596046448,-0.14000000059604645,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
60 Malaysia (MY),5 Wood stove,252.21946716308594,84.07315826416016,22.229778289794922,7.409925937652588,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.009122957475483418,0.30000001192092896,0.05999999865889549,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.699999988079071,1.0,0.0
60 Malaysia (MY),6 Wood boiler,802.6248779296875,267.5416259765625,10.991390228271484,3.663796901702881,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.009122957475483418,0.30000001192092896,-0.23000000417232513,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
60 Malaysia (MY),7 Coal,283.02154541015625,94.34051513671875,4.807034969329834,1.6023449897766113,20.0,20.0,0.0,0.10000000149011612,0.75,0.009122957475483418,0.15000000596046448,0.28999999165534973,1.340000033378601,0.2680000066757202,353.8800048828125,5.0,1.0,0.75,1.0,0.0
60 Malaysia (MY),8 District heating,164.3364715576172,54.77882385253906,3.1653828620910645,1.0551276206970215,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.018420463427901268,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
60 Malaysia (MY),9 Electric,201.90325927734375,67.30108642578125,6.3974103927612305,2.13247013092041,20.0,20.0,0.0,0.10000000149011612,1.0,0.0715131014585495,0.10000000149011612,-0.2800000011920929,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.0,0.0
60 Malaysia (MY),10 Heatpump Ground,1308.3133544921875,436.1044616699219,22.229778289794922,7.409925937652588,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.0715131014585495,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
60 Malaysia (MY),11 Heatpump AirWater,705.992919921875,235.3309783935547,20.112655639648438,6.704218864440918,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.5,0.0715131014585495,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
