RTI,HTTI,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
65 Rest East Africa (AE),5 Wood stove,46508.19921875,47902.3984375,49607.5,50957.5,52496.0,53834.1015625,55209.80078125,56593.6015625,58764.6015625,60537.6015625,61865.8984375,63167.69921875,64616.80078125,66157.5,68923.6015625,70739.0,72659.5,73265.796875,74941.3984375,77190.0,78882.5,81524.0,78569.3984375,81870.0,84924.5,86167.5,87731.7109375,89993.921875,91899.4296875,93677.0546875,95595.734375,94361.703125,95736.796875,97118.796875,98515.796875,99933.203125,100748.0,101567.0,102389.0,103208.0,104022.0,104366.0,104700.0,105024.0,105339.0,105644.0,105354.0,105056.0,104751.0,104442.0,104130.0,103816.0,103500.0,103183.0,102864.0,102544.0,102223.0,101901.0,101578.0,101254.0,100929.0,100602.0,100273.0,99942.3984375,99610.703125,99277.703125,98943.3984375,98607.796875,98270.6015625,97931.796875,97591.1015625,97248.6015625,96904.3984375,96558.796875,96211.8984375,95864.0,95515.0,95165.296875,94814.8984375,94464.1015625,94113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),6 Wood boiler,186.23300170898438,213.22300720214844,245.468994140625,280.3190002441406,321.0660095214844,366.0820007324219,417.4670104980469,475.8789978027344,549.551025390625,629.6900024414062,715.833984375,813.1539916992188,925.5549926757812,1054.5899658203125,1222.9300537109375,1397.3599853515625,1598.280029296875,1795.0699462890625,2045.699951171875,2348.330078125,2675.510009765625,3083.9599609375,3316.3701171875,3857.75,4469.7099609375,4905.92919921875,5385.65673828125,5904.33203125,6405.2431640625,6892.18994140625,7391.40087890625,4966.39990234375,5038.77978515625,5111.52001953125,5185.0400390625,5259.64013671875,5302.509765625,5345.64013671875,5388.8798828125,5432.0,5474.85009765625,5492.93017578125,5510.5,5527.580078125,5544.14013671875,5560.22021484375,5544.97021484375,5529.27001953125,5513.22998046875,5496.9599609375,5480.5498046875,5464.02001953125,5447.39013671875,5430.669921875,5413.8798828125,5397.02978515625,5380.14013671875,5363.2099609375,5346.22998046875,5329.18017578125,5312.0400390625,5294.81982421875,5277.509765625,5260.1298828125,5242.669921875,5225.14013671875,5207.5498046875,5189.8798828125,5172.14013671875,5154.2998046875,5136.3701171875,5118.35009765625,5100.22998046875,5082.0400390625,5063.7900390625,5045.47021484375,5027.10986328125,5008.7001953125,4990.259765625,4971.7900390625,4953.31982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),7 Coal,5994.06005859375,6132.7099609375,6376.18994140625,6554.56982421875,6842.85986328125,7019.56005859375,7173.43017578125,7323.06982421875,7516.669921875,7773.68017578125,8194.7001953125,8557.3798828125,8900.6298828125,9026.599609375,9279.8095703125,9433.400390625,9638.330078125,9857.5400390625,10124.599609375,10429.400390625,10745.5,11145.099609375,13072.599609375,13344.7998046875,13829.900390625,14666.75,15446.8095703125,16053.8466796875,16757.34765625,17481.546875,18175.560546875,11276.7001953125,10946.2998046875,10624.099609375,10310.900390625,10006.900390625,9625.25,9258.01953125,8904.400390625,8563.5595703125,8234.830078125,7825.2001953125,7435.2001953125,7063.919921875,6710.5,6374.14013671875,6151.2900390625,5935.7001953125,5727.259765625,5525.8701171875,5331.3701171875,5143.56005859375,4962.22998046875,4787.169921875,4618.18017578125,4455.06982421875,4297.64013671875,4145.7099609375,3999.06005859375,3857.52001953125,3720.8798828125,3588.989990234375,3461.679931640625,3338.81005859375,3220.2099609375,3105.760009765625,2995.2900390625,2888.68994140625,2785.800048828125,2686.5,2590.659912109375,2498.159912109375,2408.89990234375,2322.75,2239.639892578125,2159.43994140625,2082.06005859375,2007.4200439453125,1935.4100341796875,1865.949951171875,1798.949951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),8 District heating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),9 Electric,659.4310302734375,704.52001953125,741.468017578125,786.5579833984375,819.4349975585938,866.7160034179688,904.9169921875,942.8049926757812,998.85302734375,1083.7099609375,1141.3199462890625,1219.2900390625,1316.97998046875,1411.22998046875,1485.0999755859375,1595.6800537109375,1768.9100341796875,1914.5699462890625,2070.360107421875,2230.64990234375,2415.06005859375,2635.06005859375,2820.8701171875,2934.969970703125,3046.3798828125,3202.635009765625,3338.700927734375,3469.03369140625,3605.07861328125,3743.4580078125,3878.260498046875,4065.429931640625,4234.0400390625,4409.0498046875,4591.06005859375,4780.60986328125,5041.22998046875,5315.97021484375,5605.43994140625,5910.16015625,6230.740234375,6567.43994140625,6921.64013671875,7294.2001953125,7686.0400390625,8098.14013671875,8519.6103515625,8962.2099609375,9427.1396484375,9915.7001953125,10429.2001953125,10969.0,11536.400390625,12132.7998046875,12759.7998046875,13418.900390625,14111.7998046875,14840.2001953125,15605.900390625,16410.69921875,17256.599609375,18145.599609375,19079.900390625,20061.80078125,21093.69921875,22178.19921875,23317.80078125,24515.400390625,25773.80078125,27096.0,28485.099609375,29944.5,31477.80078125,33088.69921875,34781.1015625,36559.19921875,38427.30078125,40390.0,42452.0,44618.5,46894.80078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),10 Heatpump Ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),11 Heatpump AirWater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),12 Heatpump AirAir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),13 Solar Thermal,0.0,3.131200075149536,3.131200075149536,3.131200075149536,3.131200075149536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.3093032836914,99.30329895019531,109.11199951171875,122.15599822998047,135.2519989013672,147.3258056640625,159.5443115234375,172.1477508544922,184.57533264160156,196.9221954345703,209.34457397460938,575.5349731445312,707.4000244140625,869.3579711914062,1068.3399658203125,1312.8800048828125,1505.56005859375,1726.5,1979.77001953125,2270.010009765625,2602.489990234375,2874.080078125,3173.699951171875,3504.18994140625,3868.7099609375,4270.72998046875,4581.89990234375,4915.2998046875,5272.58984375,5655.56005859375,6066.14013671875,6506.33984375,6978.27978515625,7484.259765625,8026.75,8608.3798828125,9232.0,9900.6298828125,10617.5,11386.0,12209.7001953125,13092.7998046875,14039.2998046875,15053.7998046875,16141.2998046875,17306.900390625,18556.30078125,19895.30078125,21330.400390625,22868.30078125,24516.400390625,26282.400390625,28174.80078125,30202.69921875,32375.599609375,34704.0,37199.1015625,39872.6015625,42737.3984375,45807.19921875,49096.69921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),1 Oil,2084.429931640625,2050.080078125,2048.800048828125,1961.25,1983.739990234375,2136.93994140625,2250.340087890625,2448.1298828125,2519.219970703125,2602.39990234375,2654.6298828125,2731.93994140625,2797.070068359375,2848.10009765625,2940.110107421875,2930.889892578125,2971.969970703125,3156.580078125,3338.81005859375,3436.070068359375,3455.0,3390.389892578125,3486.02001953125,3337.8701171875,3394.780029296875,3377.48388671875,3365.77880859375,3345.69189453125,3344.356201171875,3331.09228515625,3319.671630859375,3791.590087890625,3855.2099609375,3920.639892578125,3987.800048828125,4056.6201171875,4187.72998046875,4323.490234375,4463.89013671875,4608.919921875,4758.56005859375,4945.27978515625,5139.14013671875,5340.3798828125,5549.259765625,5766.0498046875,6029.4599609375,6304.58984375,6591.97998046875,6892.2099609375,7205.89013671875,7533.60009765625,7875.97998046875,8233.6796875,8607.4296875,8997.9599609375,9406.01953125,9832.400390625,10277.900390625,10743.400390625,11229.7001953125,11737.7998046875,12268.7001953125,12823.400390625,13402.900390625,14008.400390625,14641.099609375,15302.2001953125,15993.0,16714.80078125,17469.0,18257.099609375,19080.599609375,19941.099609375,20840.19921875,21779.5,22760.80078125,23786.099609375,24857.30078125,25976.599609375,27146.099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),2 Oil condensing,4.164999961853027,4.552519798278809,5.056449890136719,5.379650115966797,6.0477800369262695,7.241179943084717,8.475919723510742,10.249699592590332,11.724699974060059,13.464599609375,15.269700050354004,17.471599578857422,19.889799118041992,22.520700454711914,25.85420036315918,28.6648006439209,32.331298828125,38.20130157470703,44.9567985534668,51.48419952392578,57.61579895019531,62.9369010925293,72.0510025024414,76.83070373535156,87.04560089111328,94.32093811035156,102.09720611572266,109.85547637939453,117.96559143066406,125.70304107666016,133.56629943847656,97.22019958496094,98.85169982910156,100.52899932861328,102.2509994506836,104.01599884033203,107.37799835205078,110.85900115966797,114.45899963378906,118.177001953125,122.01399993896484,126.802001953125,131.7729949951172,136.93299865722656,142.28900146484375,147.84800720214844,154.6020050048828,161.656005859375,169.02499389648438,176.72300720214844,184.76600646972656,193.16900634765625,201.947998046875,211.1199951171875,220.7030029296875,230.7169952392578,241.17999267578125,252.11300659179688,263.5360107421875,275.47198486328125,287.9419860839844,300.9700012207031,314.5820007324219,328.8039855957031,343.66400146484375,359.1910095214844,375.41400146484375,392.364990234375,410.0769958496094,428.5840148925781,447.9230041503906,468.1310119628906,489.24700927734375,511.3110046386719,534.364013671875,558.448974609375,583.6110229492188,609.9000244140625,637.3670043945312,666.0659790039062,696.0540161132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),3 Gas,41.52080154418945,49.572200775146484,53.38859939575195,59.50130081176758,248.21800231933594,282.5539855957031,294.6000061035156,302.3900146484375,367.1180114746094,171.5260009765625,173.23500061035156,181.7779998779297,203.58900451660156,218.46200561523438,227.197998046875,285.1440124511719,290.1449890136719,321.9360046386719,287.7760009765625,368.31500244140625,375.28399658203125,443.83099365234375,483.19500732421875,494.8630065917969,503.6629943847656,534.4420166015625,554.6110229492188,572.8521118164062,593.5447387695312,615.362060546875,635.439453125,713.5850219726562,750.635986328125,789.760009765625,831.052001953125,874.6119995117188,939.4080200195312,1009.0999755859375,1084.02001953125,1164.52001953125,1250.97998046875,1328.8900146484375,1411.6099853515625,1499.4100341796875,1592.6099853515625,1691.530029296875,1755.3900146484375,1821.5699462890625,1890.1700439453125,1961.27001953125,2034.989990234375,2111.409912109375,2190.6298828125,2272.760009765625,2357.909912109375,2446.2099609375,2537.760009765625,2632.679931640625,2731.110107421875,2833.159912109375,2938.9599609375,3048.639892578125,3162.3701171875,3280.280029296875,3402.530029296875,3529.300048828125,3660.739990234375,3797.030029296875,3938.340087890625,4084.8798828125,4236.83984375,4394.41015625,4557.81005859375,4727.25,4902.919921875,5085.06005859375,5273.89990234375,5469.68017578125,5672.669921875,5883.14990234375,6101.41015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),4 Gas condensing,0.1662610024213791,0.22065499424934387,0.26417800784111023,0.3273189961910248,1.5181000232696533,1.9214199781417847,2.2276101112365723,2.542710065841675,3.433199882507324,1.7841500043869019,2.004460096359253,2.340009927749634,2.9161601066589355,3.4824299812316895,4.0312299728393555,5.6326398849487305,6.382269859313965,7.887670040130615,7.855539798736572,11.205100059509277,12.728799819946289,16.789600372314453,20.39539909362793,23.318099975585938,26.50860023498535,29.917409896850586,33.154293060302734,36.36600112915039,39.64015197753906,42.911319732666016,46.158687591552734,37.557098388671875,39.507198333740234,41.56629943847656,43.739601135253906,46.03219985961914,49.442501068115234,53.11050033569336,57.05390167236328,61.29079818725586,65.84100341796875,69.94180297851562,74.29530334472656,78.9166030883789,83.82170104980469,89.02770233154297,92.38890075683594,95.87239837646484,99.48259735107422,103.2249984741211,107.1050033569336,111.12699890136719,115.2959976196289,119.61900329589844,124.10099792480469,128.7480010986328,133.5659942626953,138.56199645996094,143.7429962158203,149.11399841308594,154.6820068359375,160.4550018310547,166.44000244140625,172.64599609375,179.08099365234375,185.7530059814453,192.6699981689453,199.84300231933594,207.281005859375,214.99400329589844,222.99099731445312,231.28500366210938,239.88499450683594,248.802001953125,258.0480041503906,267.635009765625,277.572998046875,287.87799072265625,298.56201171875,309.6400146484375,321.12701416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),5 Wood stove,21234.0,21870.599609375,22649.099609375,23265.400390625,23967.80078125,24578.69921875,25206.80078125,25838.69921875,26829.80078125,27639.30078125,28245.80078125,28840.19921875,29501.80078125,30205.19921875,31267.5,31895.900390625,32573.400390625,32668.30078125,33249.30078125,34092.3984375,34699.1015625,35734.3984375,34333.69921875,35677.1015625,36909.19921875,37345.48828125,37925.2578125,38810.41015625,39538.67578125,40211.0625,40945.51953125,40349.6015625,40901.30078125,41468.30078125,42049.80078125,42644.69921875,42986.3984375,43335.0,43688.8984375,44046.19921875,44405.5,44567.6015625,44728.69921875,44888.5,45047.0,45203.8984375,45108.3984375,45010.80078125,44911.3984375,44810.6015625,44708.5,44605.30078125,44501.0,44395.69921875,44289.5,44182.69921875,44075.30078125,43967.30078125,43858.80078125,43749.6015625,43639.80078125,43529.3984375,43418.5,43307.1015625,43195.30078125,43083.30078125,42971.0,42858.3984375,42745.69921875,42632.80078125,42520.0,42407.0,42294.1015625,42181.1015625,42067.8984375,41954.3984375,41840.69921875,41726.80078125,41612.8984375,41498.8984375,41385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),6 Wood boiler,85.02729797363281,97.35009765625,112.0719985961914,127.98400115966797,146.58700561523438,167.13999938964844,190.6009979248047,217.27000427246094,250.906005859375,287.4939880371094,326.82501220703125,371.25799560546875,422.57598876953125,481.489990234375,554.7869873046875,630.0609741210938,716.510009765625,800.3980102539062,907.6190185546875,1037.1800537109375,1176.9100341796875,1351.7900390625,1449.2099609375,1681.1199951171875,1942.5899658203125,2128.658935546875,2333.370849609375,2554.956787109375,2768.80224609375,2976.674560546875,3189.82080078125,2123.659912109375,2152.699951171875,2182.5400390625,2213.14990234375,2244.4599609375,2262.43994140625,2280.7900390625,2299.409912109375,2318.219970703125,2337.1298828125,2345.659912109375,2354.139892578125,2362.550048828125,2370.889892578125,2379.14990234375,2374.1298828125,2368.989990234375,2363.760009765625,2358.449951171875,2353.080078125,2347.64990234375,2342.159912109375,2336.610107421875,2331.030029296875,2325.409912109375,2319.75,2314.070068359375,2308.360107421875,2302.610107421875,2296.830078125,2291.02001953125,2285.179931640625,2279.320068359375,2273.43994140625,2267.5400390625,2261.6298828125,2255.7099609375,2249.77001953125,2243.830078125,2237.889892578125,2231.949951171875,2226.0,2220.06005859375,2214.10009765625,2208.1298828125,2202.139892578125,2196.14990234375,2190.14990234375,2184.14990234375,2178.159912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),7 Coal,2736.679931640625,2799.97998046875,2911.14990234375,2992.590087890625,3124.2099609375,3204.8798828125,3275.1298828125,3343.4599609375,3431.85009765625,3549.18994140625,3741.409912109375,3907.0,4063.7099609375,4121.22998046875,4209.830078125,4253.47021484375,4320.8798828125,4395.35009765625,4492.0,4606.33984375,4726.77978515625,4885.22998046875,5712.52978515625,5815.35009765625,6010.6298828125,6360.412109375,6685.25830078125,6934.31005859375,7225.56494140625,7525.94189453125,7813.07861328125,4821.990234375,4676.5400390625,4536.330078125,4401.009765625,4270.259765625,4106.83984375,3950.06005859375,3799.47998046875,3654.679931640625,3515.330078125,3341.6201171875,3176.389892578125,3019.199951171875,2869.669921875,2727.419921875,2633.72998046875,2543.1201171875,2455.52001953125,2370.85009765625,2289.030029296875,2209.9599609375,2133.56005859375,2059.739990234375,1988.4300537109375,1919.550048828125,1853.010009765625,1788.75,1726.68994140625,1666.739990234375,1608.8399658203125,1552.9200439453125,1498.9200439453125,1446.77001953125,1396.4200439453125,1347.800048828125,1300.8499755859375,1255.530029296875,1211.77001953125,1169.52001953125,1128.739990234375,1089.3699951171875,1051.3699951171875,1014.6799926757812,979.2620239257812,945.0679931640625,912.0560302734375,880.18701171875,849.4229736328125,819.72802734375,791.0659790039062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),8 District heating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),9 Electric,301.072998046875,321.65899658203125,338.52801513671875,359.114990234375,374.125,395.7120056152344,413.15301513671875,430.4519958496094,456.0409851074219,494.7829895019531,521.0880126953125,556.6849975585938,601.2880249023438,644.3189697265625,673.7230224609375,719.4819946289062,793.0070190429688,853.6829833984375,918.5579833984375,985.208984375,1062.3499755859375,1155.030029296875,1232.6800537109375,1278.989990234375,1323.989990234375,1388.7139892578125,1444.581787109375,1497.9345703125,1553.7825927734375,1610.6632080078125,1665.97314453125,1738.4000244140625,1808.8900146484375,1882.5999755859375,1959.6199951171875,2040.0400390625,2150.9599609375,2268.1298828125,2391.820068359375,2522.280029296875,2659.81005859375,2804.52001953125,2956.989990234375,3117.6298828125,3286.85009765625,3465.110107421875,3647.739990234375,3839.820068359375,4041.820068359375,4254.2900390625,4477.7900390625,4712.89013671875,4960.169921875,5220.27978515625,5493.91015625,5781.75,6084.56005859375,6403.10986328125,6738.2001953125,7090.68994140625,7461.4501953125,7851.4501953125,8261.6796875,8693.2001953125,9147.1201171875,9624.6103515625,10126.900390625,10655.2998046875,11211.099609375,11795.7001953125,12410.7998046875,13057.900390625,13738.599609375,14454.599609375,15207.7998046875,16000.0,16833.19921875,17709.69921875,18631.599609375,19601.30078125,20621.400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),10 Heatpump Ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),11 Heatpump AirWater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),12 Heatpump AirAir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
