RTI,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
49 Taiwan (TW),14672.212890625,14829.654296875,14782.7060546875,15055.7412109375,15641.8115234375,15448.201171875,15615.4853515625,15519.59765625,15531.6708984375,7980.7724609375,16724.25,16405.69140625,16303.9609375,15541.4873046875,16177.6494140625,17331.880859375,17589.833984375,18467.4765625,23780.927734375,25439.3203125,25761.876953125,26086.25390625,26412.564453125,26741.048828125,27071.763671875,27405.013671875,27741.142578125,28080.435546875,28423.263671875,28769.828125,29024.23828125,29280.564453125,29539.005859375,29799.71875,30062.7421875,30328.3359375,30596.45703125,30867.150390625,31140.44921875,31416.474609375,31697.794921875,31981.82421875,32268.6953125,32558.23828125,32850.64453125,33145.77734375,33443.61328125,33744.27734375,34047.88671875,34354.30078125,34476.97265625,34598.04296875,34465.984375,34332.51171875,34197.86328125,34062.26953125,33925.8515625,33788.671875,33650.64453125,33511.73046875,33372.01171875,33231.5234375,33090.08984375,32947.4609375,32803.4296875,32658.0625,32511.462890625,32363.544921875,32214.23828125,32063.55859375,31911.642578125,31758.75390625,31605.32421875,31451.78125,31298.65625,31146.185546875,30994.755859375,30845.12890625,30698.220703125,30554.767578125,30415.1640625,30279.560546875,30148.2734375,30021.478515625,29899.302734375,29781.970703125,29669.5078125,29561.69921875,29458.1484375,29358.552734375,29262.76171875,29170.75,29082.560546875,28998.240234375,28917.744140625,28840.966796875,28767.658203125,28697.478515625,28629.97265625,28564.560546875
50 Indonesia (ID),45250.62109375,45557.48828125,46431.796875,47394.609375,47376.421875,47397.6796875,48364.27734375,48147.3125,48001.2578125,47702.76953125,49493.71875,52804.98828125,54331.5703125,55839.484375,56727.390625,57624.68359375,58535.48828125,59463.01953125,60405.48046875,61542.5703125,62390.50390625,63249.828125,64120.97265625,65004.35546875,65899.3046875,66806.4765625,67726.5703125,68660.0546875,69607.0234375,70567.9296875,71309.8203125,72120.8671875,72996.5546875,73936.3515625,74937.1171875,75610.9765625,76289.2890625,76971.921875,77658.875,78350.09375,79045.4765625,79744.96875,80448.453125,81155.8984375,81867.1640625,82582.1015625,83300.671875,84022.765625,84748.21875,85476.9375,86010.03125,86539.0859375,86618.8125,86688.2734375,86747.859375,86797.9375,86838.875,86871.1171875,86895.1015625,86911.2734375,86919.9375,86921.4375,86916.2578125,86904.90625,86887.8203125,86865.3125,86837.5546875,86804.625,86766.5078125,86723.2265625,86674.9140625,86621.75,86563.8046875,86501.125,86433.7890625,86361.8828125,86285.515625,86204.765625,86119.6953125,86030.390625,85936.9375,85839.453125,85738.0546875,85632.890625,85524.0859375,85411.7890625,85296.109375,85177.125,85054.875,84929.453125,84801.0,84669.7109375,84535.828125,84399.5859375,84261.2421875,84121.046875,83979.21875,83835.984375,83691.5625,83546.1484375
51 Rest of ASEAN (AS),37176.0546875,38307.4765625,39617.68359375,40043.2890625,40375.609375,40638.55078125,41322.921875,42379.4140625,44058.20703125,45657.08984375,46226.546875,47840.9921875,48744.1640625,49890.3671875,50894.25,51916.55078125,52968.76953125,54037.95703125,55127.37890625,56232.30859375,57166.734375,58101.10546875,59034.21484375,59965.92578125,60895.51171875,61822.66015625,62747.57421875,63670.6796875,64592.99609375,65515.5078125,66210.5546875,66902.2578125,67591.9375,68280.78125,68969.8515625,69660.0078125,70352.1015625,71046.7109375,71744.515625,72445.9765625,73153.265625,73864.875,74581.1953125,75302.5,76029.0703125,76761.09375,77498.828125,78242.4375,78992.125,79748.015625,80266.1875,80781.171875,80894.4140625,80997.9140625,81091.6875,81175.84375,81250.6015625,81316.2421875,81373.09375,81421.4765625,81461.609375,81493.703125,81518.0078125,81534.7578125,81544.234375,81546.6328125,81542.21875,81531.3125,81514.296875,81491.4765625,81463.1171875,81429.3984375,81390.4296875,81346.296875,81297.1015625,81243.046875,81184.3515625,81121.1875,81053.7109375,80982.1171875,80906.578125,80827.3046875,80744.625,80658.8671875,80570.359375,80479.3125,80385.8828125,80290.234375,80192.5234375,80092.8828125,79991.46875,79888.4296875,79783.9140625,79678.0703125,79571.03125,79462.8828125,79353.734375,79243.6484375,79132.671875,79020.8359375
52 Rest of OPEC ex Venez,162653.171875,178913.71875,182997.125,200952.515625,214936.046875,232960.765625,246484.5625,234323.59375,241277.4375,233801.703125,245450.375,228679.3125,251756.4375,246800.359375,253374.40625,260161.296875,266724.59375,272907.25,278410.03125,282518.4375,288254.59375,294046.8125,299885.0625,305683.46875,311404.96875,317023.875,322523.03125,327875.8125,333057.21875,338022.125,342426.1875,346583.875,350458.1875,354014.4375,357223.53125,360055.71875,362488.8125,364499.5,366067.46875,367171.0625,367779.15625,367865.34375,367407.53125,366386.5625,364779.40625,362584.125,359753.65625,356263.0625,352089.84375,347213.65625,351803.09375,356417.625,358037.25,359600.5,361103.0625,362543.5,363920.875,365232.1875,366474.3125,367645.5,368745.40625,369775.53125,370738.8125,371639.125,372480.4375,373265.0,373995.40625,374676.75,375314.9375,375915.28125,376480.9375,377014.90625,377521.75,378006.3125,378472.59375,378923.0,379359.40625,379783.9375,380198.4375,380604.375,381002.375,381392.28125,381772.84375,382142.1875,382498.25,382840.0625,383166.0625,383472.90625,383756.53125,384013.375,384240.8125,384436.8125,384599.84375,384728.5,384820.75,384874.4375,384886.6875,384854.125,384772.875,384638.5625
53 Rest of World (RW),408793.4375,424928.03125,429641.875,443695.78125,450909.90625,457235.46875,467263.34375,496448.8125,495905.84375,501415.1875,525649.375,536957.5625,514839.875,538073.875,545337.75,554177.5,565085.6875,577332.625,590711.1875,605092.4375,611806.5625,618539.25,625303.5,632117.8125,639001.0,645980.0625,653081.1875,660296.5625,667659.1875,675180.75,680032.8125,685027.4375,690168.0625,695455.5625,700889.1875,706477.25,712208.1875,718078.0,724086.1875,730229.625,736696.125,743262.25,749929.0,756697.875,763569.4375,770520.8125,777575.0625,784732.6875,791994.3125,799360.4375,805398.6875,811394.9375,813997.4375,816472.125,818821.0,821045.375,823146.0625,825125.375,826985.5,828728.75,830356.875,831871.5625,833275.75,834572.625,835764.875,836854.4375,837842.8125,838731.0625,839520.3125,840211.5625,840806.5625,841306.625,841712.25,842023.5625,842241.125,842366.25,842401.0,842347.4375,842208.0625,841985.4375,841681.4375,841297.9375,840837.4375,840302.375,839695.25,839018.3125,838274.0625,837464.3125,836590.8125,835656.0,834662.0,833611.75,832508.4375,831355.125,830154.9375,828911.25,827626.9375,826305.1875,824948.8125,823560.875
54 Ukraine (UE),209625.796875,213998.8125,218885.28125,211467.78125,211697.90625,219025.9375,195620.34375,192604.765625,184915.796875,93320.5078125,93955.015625,94537.875,95354.4765625,96383.65625,97605.765625,98969.8359375,94590.2734375,92780.390625,78706.2421875,80059.515625,79621.015625,79178.46875,78731.0546875,78277.765625,77817.6953125,77350.4453125,76875.78125,76394.625,75909.3984375,75423.421875,74939.453125,74458.4453125,73980.984375,73509.125,73045.1640625,72590.7890625,72146.8515625,71713.4375,71290.3125,70876.8203125,70472.2890625,70076.6484375,69689.4765625,69309.2265625,68933.8671875,68561.703125,68192.1171875,67824.734375,67458.484375,67092.2109375,67220.765625,67347.2421875,67072.7734375,66796.5859375,66518.4765625,66238.4296875,65956.4765625,65672.7109375,65387.2421875,65100.296875,64812.12890625,64523.19921875,64234.27734375,63946.34765625,63660.31640625,63376.69140625,63096.046875,62819.37109375,62547.8046875,62282.31640625,62023.453125,61771.61328125,61527.30859375,61291.0234375,61063.078125,60843.73828125,60633.0390625,60430.98828125,60237.4453125,60052.14453125,59874.953125,59705.55078125,59543.34765625,59387.65625,59237.73828125,59093.1796875,58953.44140625,58817.58984375,58684.51953125,58553.30859375,58423.2734375,58293.953125,58165.015625,58036.203125,57907.16796875,57777.52734375,57646.796875,57514.375,57379.609375,57241.69140625
55 Saudi Arabia (SD),8532.7666015625,8931.85546875,9387.4775390625,9712.3427734375,10427.6513671875,10675.0029296875,11171.7890625,11852.9375,12118.8623046875,12549.505859375,13767.84375,13495.3876953125,13180.763671875,13471.7529296875,13844.125,14228.19921875,14620.83203125,15023.359375,15437.345703125,15863.119140625,16226.9384765625,16599.15625,16979.794921875,17369.078125,17767.201171875,18174.33203125,18590.603515625,19016.298828125,19451.625,19896.72265625,20280.71484375,20672.13671875,21071.1796875,21478.037109375,21892.9296875,22316.185546875,22747.99609375,23188.61328125,23638.259765625,24097.154296875,24566.6953125,25045.90625,25534.943359375,26033.9609375,26543.1328125,27062.474609375,27592.28125,28132.7421875,28684.05078125,29246.37890625,29605.310546875,29964.775390625,30029.6796875,30088.580078125,30141.3046875,30187.837890625,30228.24609375,30262.62890625,30291.138671875,30313.966796875,30331.248046875,30343.23046875,30350.384765625,30353.27734375,30352.4140625,30348.087890625,30340.5703125,30330.302734375,30317.763671875,30303.37109375,30287.388671875,30270.029296875,30251.513671875,30232.037109375,30211.74609375,30190.787109375,30169.23828125,30147.11328125,30124.38671875,30101.001953125,30076.9765625,30052.287109375,30026.767578125,30000.21875,29972.44921875,29943.37890625,29912.962890625,29881.12109375,29847.76171875,29812.806640625,29776.181640625,29737.830078125,29697.70703125,29655.74609375,29611.912109375,29566.162109375,29518.466796875,29468.787109375,29417.10546875,29363.39453125
56 Nigeria (NG),55427.171875,57102.57421875,58219.1015625,59543.6328125,61678.80078125,62808.32421875,64879.26171875,66799.953125,68133.359375,70332.0546875,72807.78125,74918.8984375,76675.734375,78825.8984375,80436.3203125,82081.40625,83763.625,85471.9140625,87217.03125,88999.640625,90246.0390625,91512.453125,92799.5234375,94107.9453125,95436.546875,96787.1015625,98160.3828125,99555.953125,100973.9921875,102414.59375,103529.8671875,104658.875,105800.6875,106954.171875,108226.609375,109399.03125,110580.7734375,111771.234375,112970.2421875,114178.09375,115399.8984375,116631.28125,117872.65625,119124.3984375,120386.9296875,121660.0859375,122944.6015625,124241.2421875,125550.4296875,126872.4609375,129168.203125,131490.484375,133162.375,134830.53125,136494.109375,138152.453125,139805.234375,141452.421875,143094.09375,144730.234375,146360.328125,147983.796875,149600.375,151209.8125,152811.71875,154405.65625,155990.828125,157566.171875,159130.4375,160682.5,162221.734375,163747.546875,165259.015625,166755.171875,168235.21875,169698.5,171144.640625,172573.40625,173984.6875,175378.375,176754.0625,178111.328125,179450.015625,180770.0,182071.0625,183353.0,184615.421875,185857.796875,187079.484375,188279.984375,189458.9375,190616.15625,191751.546875,192865.046875,193956.53125,195025.859375,196072.8125,197097.125,198098.4375,199076.359375
57 South Africa (SA),32276.69140625,33903.8515625,35672.5625,37634.609375,38927.84375,41160.87109375,44927.13671875,46844.65234375,46346.11328125,36520.90234375,38578.98046875,42426.59375,43289.69140625,43844.48828125,43560.84765625,43479.04296875,43688.40234375,44057.60546875,44555.18359375,45152.95703125,45670.46484375,46187.8359375,46706.76953125,47229.7734375,47759.1640625,48299.06640625,48853.13671875,49419.296875,50003.2890625,50607.046875,51464.15234375,52358.64453125,53291.90625,54264.84375,55278.01953125,56333.53125,57429.8515625,58566.90625,59744.8515625,60963.6484375,62248.0390625,63567.81640625,64923.46875,66315.5234375,67744.1796875,69206.0703125,70709.8359375,72262.21875,73850.96875,75476.1875,76414.2421875,77357.3203125,77559.890625,77754.5625,77941.3515625,78120.2734375,78291.3984375,78454.9453125,78611.15625,78760.2421875,78902.265625,79037.265625,79165.296875,79286.375,79400.5390625,79507.8515625,79608.3671875,79702.0234375,79788.734375,79868.4375,79941.1640625,80007.0234375,80066.1640625,80118.796875,80165.1171875,80205.1953125,80239.1171875,80266.9296875,80288.6640625,80304.3671875,80314.1640625,80318.1328125,80316.421875,80309.1953125,80296.5703125,80278.671875,80255.609375,80227.5078125,80194.5,80156.7265625,80114.296875,80067.328125,80015.90625,79960.140625,79900.125,79835.9453125,79767.71875,79695.5390625,79619.5234375,79539.7890625
58 NorthAfrica OPEC (ON),20002.3359375,20561.755859375,21618.23828125,22346.5859375,23578.580078125,23009.732421875,24352.607421875,24591.578125,24339.306640625,24313.841796875,24878.798828125,27711.7109375,29088.41015625,29458.15625,29864.150390625,30313.984375,30784.494140625,31261.7578125,31742.3203125,32216.873046875,32492.28515625,32753.7109375,33003.96484375,33245.40625,33479.6796875,33706.765625,33925.953125,34137.80859375,34343.40234375,34543.5859375,34642.06640625,34734.35546875,34821.81640625,34906.02734375,34988.41015625,35070.5234375,35152.30859375,35234.54296875,35318.25,35403.98828125,35497.23828125,35593.046875,35691.109375,35790.859375,35891.8046875,35992.76171875,36094.54296875,36196.28515625,36297.01953125,36395.94921875,36698.671875,36997.5390625,37060.6796875,37114.3515625,37158.1328125,37191.80078125,37215.49609375,37229.53125,37234.45703125,37230.8125,37218.91015625,37199.12109375,37172.15625,37138.8203125,37099.9140625,37055.921875,37007.3828125,36955.19140625,36900.3359375,36843.61328125,36785.53515625,36726.41796875,36666.734375,36606.859375,36547.15234375,36487.81640625,36428.98828125,36370.59375,36312.46875,36254.44140625,36196.453125,36138.44140625,36080.22265625,36021.56640625,35962.23046875,35902.046875,35840.78125,35778.0390625,35713.37890625,35646.39453125,35576.80078125,35504.39453125,35429.0078125,35350.50390625,35268.70703125,35183.41015625,35094.359375,35001.25,34903.74609375,34801.4453125
59 CentralAfricaOPEC(OC),12425.994140625,12773.521484375,13429.837890625,14163.2392578125,15253.455078125,15198.8134765625,16425.904296875,16933.1328125,17097.783203125,17408.93359375,18140.3671875,20559.62109375,21938.431640625,22562.30859375,23205.115234375,23872.095703125,24549.541015625,25237.48046875,25948.0234375,26685.087890625,27291.130859375,27916.357421875,28562.568359375,29229.330078125,29916.107421875,30623.455078125,31351.73046875,32100.076171875,32867.4765625,33652.92578125,34360.1328125,35079.37890625,35809.484375,36549.08203125,37297.15234375,38054.08984375,38819.13671875,39592.29296875,40373.9765625,41164.43359375,41969.75390625,42784.26953125,43608.078125,44441.3203125,45284.29296875,46135.9140625,46997.98046875,47871.37890625,48757.29296875,49656.734375,50855.5625,52075.60546875,52986.859375,53903.72265625,54826.16015625,55754.00390625,56687.0625,57625.203125,58568.28515625,59516.09765625,60468.4609375,61424.99609375,62384.93359375,63347.359375,64311.53515625,65276.9375,66243.3828125,67210.875,68179.53125,69149.3515625,70120.0703125,71091.171875,72062.0859375,73032.1484375,74000.8046875,74967.78125,75932.8046875,76895.234375,77854.34375,78809.6328125,79760.6484375,80707.4140625,81650.421875,82590.421875,83527.9140625,84462.9140625,85395.046875,86323.9140625,87248.9921875,88169.8125,89086.09375,89997.65625,90904.3828125,91806.171875,92702.8203125,93594.0234375,94479.390625,95358.390625,96230.390625,97094.6640625
60 Malaysia (MY),3717.605224609375,3830.747802734375,3961.768310546875,4004.3291015625,4037.560791015625,4063.85498046875,4132.29248046875,4237.94140625,4405.82080078125,4565.708984375,4622.65478515625,4784.09912109375,4874.41650390625,4989.03662109375,5056.38818359375,5138.35009765625,5239.49072265625,5353.044921875,5477.09228515625,5610.4345703125,5672.6884765625,5735.11376953125,5797.83251953125,5861.0146484375,5924.8359375,5989.5458984375,6055.3876953125,6122.28955078125,6190.55615234375,6260.2958984375,6305.2841796875,6351.5947265625,6399.2587890625,6448.28466796875,6498.66455078125,6550.47802734375,6603.615234375,6658.04052734375,6713.748046875,6770.7109375,6830.66845703125,6891.54931640625,6953.36376953125,7016.12451171875,7079.83837890625,7144.29150390625,7209.69921875,7276.06396484375,7343.39404296875,7411.693359375,7464.796875,7517.78076171875,7537.6728515625,7556.7138671875,7574.8203125,7591.951171875,7608.0810546875,7623.15234375,7637.107421875,7649.89599609375,7661.49755859375,7671.89013671875,7681.0361328125,7688.89404296875,7695.44873046875,7700.6953125,7704.6552734375,7707.36083984375,7708.859375,7709.1982421875,7708.4150390625,7706.55859375,7703.7119140625,7699.978515625,7695.4501953125,7690.185546875,7684.24462890625,7677.7197265625,7670.70263671875,7663.2822265625,7655.51513671875,7647.45263671875,7639.1513671875,7630.67041015625,7622.0556640625,7613.34326171875,7604.5625,7595.7255859375,7586.83935546875,7577.90673828125,7568.93115234375,7559.91162109375,7550.84326171875,7541.7216796875,7532.52783203125,7523.23974609375,7513.822265625,7504.23681640625,7494.43212890625,7484.35205078125
61 Kazakhstan (KZ),33521.0625,34844.09765625,35230.6328125,36383.0546875,36974.61328125,37493.30859375,38315.59375,40708.80078125,40664.27734375,41116.046875,43103.25,44030.51953125,42216.87109375,44122.05859375,45009.87109375,45913.98046875,46844.5390625,47790.109375,48753.5703125,49730.74609375,50557.13671875,51383.47265625,52208.69921875,53032.6796875,53854.79296875,54674.7421875,55492.71875,56309.09375,57124.7734375,57940.625,58555.30859375,59167.0390625,59776.97265625,60386.171875,60995.57421875,61605.94140625,62218.01171875,62832.3125,63449.43359375,64069.796875,64695.30078125,65324.640625,65958.140625,66596.046875,67238.609375,67886.0,68538.4375,69196.078125,69859.0859375,70527.578125,70952.8203125,71374.1875,71598.375,71812.0625,72015.2265625,72207.7734375,72390.0234375,72562.84375,72727.4296875,72884.9609375,73035.8359375,73180.5234375,73320.109375,73455.8046875,73588.640625,73719.21875,73847.8671875,73974.9765625,74100.8828125,74225.7890625,74349.8984375,74473.359375,74596.359375,74718.984375,74841.25,74963.1015625,75084.2578125,75204.1484375,75322.015625,75437.2265625,75549.34375,75658.0546875,75762.7421875,75862.703125,75957.3671875,76046.3515625,76129.296875,76205.625,76274.6328125,76335.859375,76389.046875,76434.0234375,76470.8515625,76499.640625,76520.4765625,76533.484375,76538.7421875,76536.359375,76526.390625,76508.875
62 Rest NorthAfrica (AN),23215.474609375,23868.416015625,24471.849609375,25200.177734375,25585.337890625,26018.498046875,26179.19140625,26606.814453125,27229.703125,27660.15625,28360.6484375,28071.5390625,28819.71875,29697.359375,29856.1796875,30058.103515625,30279.84375,30507.021484375,30735.869140625,30957.064453125,30986.330078125,31002.720703125,31008.234375,31004.26953125,30991.810546875,30970.708984375,30940.544921875,30902.095703125,30856.6875,30805.46875,30663.369140625,30516.376953125,30366.029296875,30214.0390625,30061.91015625,29911.1328125,29761.810546875,29614.8203125,29471.271484375,29331.775390625,29200.892578125,29074.498046875,28952.419921875,28834.26171875,28719.671875,28607.755859375,28499.130859375,28393.02734375,28288.576171875,28185.095703125,28240.76953125,28293.9140625,28168.505859375,28038.923828125,27905.041015625,27766.83203125,27624.396484375,27477.90234375,27327.6171875,27173.8671875,27016.892578125,26857.060546875,26694.962890625,26531.26953125,26366.619140625,26201.373046875,26035.892578125,25870.822265625,25706.83203125,25544.462890625,25384.05078125,25225.7890625,25069.974609375,24916.837890625,24766.599609375,24619.349609375,24475.16015625,24333.953125,24195.619140625,24060.01953125,23927.083984375,23796.73046875,23668.84375,23543.279296875,23419.873046875,23298.486328125,23178.91015625,23060.830078125,22943.888671875,22827.763671875,22712.216796875,22597.0859375,22482.2265625,22367.5234375,22252.8203125,22137.9375,22022.66015625,21906.73046875,21789.873046875,21671.7578125
63 RestCentralAfrica(AC),10078.4228515625,10361.8818359375,10623.84765625,11077.244140625,11388.46875,11728.43359375,11950.33203125,12295.4033203125,12730.0361328125,13070.720703125,13533.5009765625,13516.4453125,13994.52734375,14540.6064453125,14740.9814453125,14967.0478515625,15206.9306640625,15453.509765625,15704.4248046875,15954.5576171875,16108.208984375,16257.0546875,16402.06640625,16543.8984375,16682.923828125,16818.9375,16951.3984375,17080.220703125,17205.537109375,17327.47265625,17397.529296875,17463.49609375,17526.005859375,17585.82421875,17643.6640625,17700.29296875,17755.71875,17810.482421875,17865.29296875,17920.583984375,17979.162109375,18038.53125,18098.6328125,18159.271484375,18220.248046875,18281.033203125,18342.0,18402.62109375,18462.2578125,18520.41796875,18681.736328125,18840.638671875,18879.08203125,18912.341796875,18940.29296875,18962.833984375,18980.005859375,18991.921875,18998.796875,19000.857421875,18998.265625,18991.23828125,18980.16015625,18965.47265625,18947.607421875,18926.82421875,18903.400390625,18877.83203125,18850.6640625,18822.3359375,18793.115234375,18763.15625,18732.6875,18701.8671875,18670.869140625,18639.8125,18608.75390625,18577.623046875,18546.29296875,18514.642578125,18482.630859375,18450.248046875,18417.490234375,18384.345703125,18350.7578125,18316.6953125,18282.00390625,18246.408203125,18209.568359375,18171.220703125,18131.208984375,18089.4921875,18046.060546875,18000.951171875,17954.14453125,17905.591796875,17855.203125,17802.830078125,17748.294921875,17691.361328125
64 Rest West Africa (AW),40738.734375,41884.5234375,42943.43359375,44688.8203125,45881.296875,47214.87890625,48095.40625,49491.53125,51263.65234375,52669.3984375,54579.2265625,54565.3125,56559.48828125,58837.6484375,59722.47265625,60714.59765625,61765.28125,62843.61328125,63937.70703125,65025.2734375,65715.0234375,66381.0390625,67029.21875,67665.109375,68292.2421875,68910.328125,69516.9609375,70112.1796875,70696.8046875,71271.640625,71637.0625,71989.6640625,72332.1796875,72667.9296875,72999.9375,73331.34375,73661.9296875,73993.3515625,74327.8671875,74666.765625,75021.5625,75381.9375,75747.4140625,76117.015625,76489.859375,76863.4453125,77239.3984375,77615.65625,77989.828125,78359.9453125,79169.4609375,79972.125,80265.6875,80538.1484375,80788.484375,81016.046875,81220.953125,81403.6875,81565.234375,81706.6328125,81828.3984375,81931.2734375,82016.7109375,82086.4140625,82142.0703125,82184.7109375,82215.4296875,82236.2265625,82249.296875,82256.4375,82258.7734375,82256.96875,82252.03125,82244.71875,82235.7890625,82225.703125,82214.7734375,82202.8515625,82189.609375,82174.65625,82157.875,82139.109375,82117.953125,82093.875,82066.3203125,82034.9375,81999.1640625,81958.0390625,81910.5234375,81855.609375,81792.65625,81721.1796875,81640.828125,81551.3125,81452.2421875,81343.1484375,81223.4375,81092.4140625,80949.2734375,80793.0546875
65 Rest East Africa (AE),57369.8046875,58983.34765625,60474.546875,63024.26953125,64791.12890625,66750.1328125,68060.171875,70095.2421875,72665.1015625,74721.7265625,77499.7734375,77548.0625,80449.984375,83755.0390625,85071.53125,86534.2734375,88072.7890625,89638.0234375,91206.8515625,92743.4609375,93687.921875,94575.96875,95421.1015625,96237.9140625,97036.1484375,97816.5625,98574.28125,99307.90625,100016.3203125,100699.078125,101074.9765625,101423.125,101747.3203125,102052.1171875,102341.9453125,102621.4140625,102891.046875,103154.8359375,103417.8515625,103683.3125,103967.765625,104256.765625,104549.7890625,104845.4375,105142.484375,105437.6796875,105733.484375,106027.078125,106315.1875,106595.1484375,107468.9921875,108328.5234375,108494.9453125,108630.8828125,108735.140625,108807.140625,108847.2109375,108856.1015625,108835.125,108785.78125,108708.9765625,108606.0078125,108479.1328125,108330.953125,108164.0234375,107979.921875,107780.359375,107568.1796875,107346.46875,107117.75,106883.6953125,106645.3671875,106404.390625,106162.0546875,105919.6171875,105677.796875,105437.09375,105197.4140625,104958.4609375,104719.828125,104481.4921875,104243.296875,104004.7109375,103764.9609375,103523.3203125,103279.4140625,103032.6796875,102782.1015625,102526.5703125,102265.078125,101996.9296875,101721.6953125,101439.0234375,101148.6875,100850.328125,100543.546875,100227.7734375,99902.3828125,99566.6328125,99219.6015625
66 Rest SouthAfrica (ZA),26193.04296875,26929.73046875,27610.55859375,28591.244140625,29213.98828125,29924.20703125,30347.16015625,31099.208984375,32093.90625,32868.875,33970.51171875,33887.43359375,35058.24609375,36400.9375,36873.171875,37402.9296875,37962.203125,38535.6171875,39121.25,39709.18359375,40061.47265625,40405.3515625,40743.42578125,41077.48046875,41408.4296875,41735.796875,42058.0625,42374.3203125,42684.0546875,42986.953125,43162.41796875,43328.9765625,43488.05859375,43641.4921875,43790.97265625,43938.25,44083.18359375,44226.921875,44371.0703125,44516.5703125,44670.3515625,44826.1953125,44983.85546875,45142.78125,45302.47265625,45461.4921875,45620.9140625,45779.5859375,45936.25,46089.83203125,46500.890625,46906.66015625,47013.0625,47106.84375,47187.5,47254.77734375,47308.83984375,47350.140625,47379.42578125,47397.42578125,47404.55859375,47401.265625,47388.375,47366.796875,47337.484375,47301.01953125,47258.1328125,47210.06640625,47158.203125,47103.6484375,47047.09375,46988.89453125,46929.58984375,46869.515625,46809.07421875,46748.51171875,46688.05859375,46627.65625,46567.18359375,46506.46484375,46445.4765625,46384.12890625,46322.18359375,46259.32421875,46195.234375,46129.72265625,46062.5390625,45993.2578125,45921.421875,45846.5859375,45768.4375,45686.71484375,45601.20703125,45511.72265625,45418.0390625,45319.90234375,45216.99609375,45108.9921875,44995.50390625,44876.07421875
67 Egypt (EG),24298.58984375,24981.99609375,25613.58203125,26412.177734375,26856.33203125,27354.146484375,27567.908203125,28071.576171875,28799.390625,29347.103515625,30207.5625,30032.830078125,30977.740234375,32064.85546875,32366.521484375,32700.044921875,33041.8984375,33375.984375,33698.5703125,33999.9609375,34077.2421875,34127.2109375,34154.22265625,34162.5546875,34155.703125,34134.41796875,34099.37890625,34054.3125,34003.94140625,33951.83203125,33804.96875,33658.0078125,33512.8984375,33371.484375,33235.171875,33105.6015625,32982.30078125,32864.66796875,32751.9453125,32643.322265625,32543.345703125,32447.271484375,32354.23828125,32263.189453125,32173.263671875,32083.20703125,31993.62890625,31903.5625,31812.00390625,31718.24609375,31800.421875,31876.814453125,31749.4140625,31615.1328125,31474.27734375,31326.955078125,31173.4140625,31014.23046875,30850.12890625,30681.78125,30509.619140625,30334.02734375,30155.541015625,29974.705078125,29792.076171875,29608.080078125,29423.1875,29238.046875,29053.341796875,28869.634765625,28687.294921875,28506.57421875,28327.916015625,28151.689453125,27978.232421875,27807.666015625,27640.05078125,27475.359375,27313.5078125,27154.37109375,26997.869140625,26843.865234375,26692.15625,26542.48828125,26394.58984375,26248.2734375,26103.271484375,25959.14453125,25815.412109375,25671.63671875,25527.515625,25382.8359375,25237.423828125,25091.13671875,24943.791015625,24795.171875,24645.013671875,24493.00390625,24338.80078125,24182.0
68 Dem. Rep. Congo (DC),17158.259765625,17640.83984375,18086.830078125,18897.46875,19481.970703125,20132.3046875,20598.263671875,21294.837890625,22166.580078125,22894.31640625,23855.771484375,23985.58984375,25004.73046875,26158.15625,26695.177734375,27278.85546875,27887.78125,28507.951171875,29134.119140625,29756.2109375,30194.10546875,30617.96875,31030.78125,31435.48046875,31834.103515625,32226.423828125,32611.419921875,32989.796875,33362.80078125,33731.3046875,34000.71875,34263.44921875,34520.203125,34771.796875,35019.109375,35263.48046875,35504.8359375,35743.94921875,35981.91796875,36219.3203125,36461.80859375,36704.2109375,36945.99609375,37186.28515625,37424.3984375,37659.0625,37891.2578125,38120.2578125,38345.27734375,38565.65625,38999.90625,39428.58203125,39603.95703125,39766.5390625,39915.8984375,40051.80859375,40174.33984375,40283.6875,40380.26171875,40464.53515625,40536.76953125,40597.40234375,40647.27734375,40687.3984375,40718.70703125,40741.75,40757.046875,40765.546875,40768.25,40765.99609375,40759.30078125,40748.50390625,40734.18359375,40716.796875,40696.76171875,40674.3671875,40649.671875,40622.3046875,40591.73046875,40557.5078125,40519.55078125,40477.92578125,40432.640625,40383.69140625,40331.04296875,40274.59375,40214.13671875,40149.375,40079.984375,40005.6484375,39926.16015625,39841.36328125,39751.1484375,39655.4140625,39554.03125,39446.84765625,39333.6484375,39214.1875,39088.203125,38955.33984375
