RTI,T2TI,1 Carbon Costs ($/MWh),2 std ($/MWh),3 Investment ($/kW),4 std ($/MWh),5 Fuel ($/MWh),6 std ($/MWh),7 O&M ($/MWh),8 std ($/MWh),9 Lifetime (years),10 Lead Time (years),11 Decision Load Factor,12 Type (0;1;2;3),13 Efficiency (%),14 Resource (%),15 Emissions (tCO2/GWh),16 Learning exp,17 Discount Rate (%),18 Variable (0 or 1),19 Flexible (0 or 1),20 Baseload (0 or 1),21 Storage,22 Gamma,23 Value factor
41 China (CN),7 CCGT,0.0,0.0,635.427001953125,254.17100524902344,61.41699981689453,24.566999435424805,15.475000381469727,6.190000057220459,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.04500000178813934,0.0,1.0,0.0,0.0,-0.7200000286102295,1.149999976158142
41 China (CN),8 CCGT + CCS,0.0,0.0,591.56201171875,182.552001953125,64.10099792480469,25.639999389648438,23.815000534057617,3.927000045776367,30.0,2.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.04500000178813934,0.0,1.0,0.0,0.0,0.07999999821186066,1.149999976158142
41 China (CN),9 OCGT,0.0,0.0,483.8909912109375,182.50900268554688,88.03099822998047,35.21200180053711,10.055999755859375,1.8730000257492065,26.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.06700000166893005,0.0,1.0,0.0,0.0,0.0,1.149999976158142
41 China (CN),10 OCGT + CCS,0.0,0.0,1269.2569580078125,380.7770080566406,94.67400360107422,37.869998931884766,28.66900062561035,3.0950000286102295,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.06599999964237213,0.0,1.0,0.0,0.0,0.0,1.149999976158142
41 China (CN),11 Biomass,0.0,0.0,1248.9599609375,21.16900062561035,60.79100036621094,24.31599998474121,12.199000358581543,4.553999900817871,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.05400000140070915,0.0,0.0,1.0,0.0,0.05000000074505806,1.0
41 China (CN),12 Biomass + CCS,0.0,0.0,1998.3360595703125,33.869998931884766,97.26599884033203,38.90599822998047,19.51799964904785,7.285999774932861,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.05400000140070915,0.0,0.0,1.0,0.0,0.029999999329447746,1.0
41 China (CN),13 Large Hydro,0.0,0.0,1975.300048828125,790.1199951171875,0.0,0.0,12.84000015258789,4.164999961853027,55.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.05000000074505806,0.0,1.0,0.0,0.0,0.20999999344348907,1.149999976158142
41 China (CN),14 Pumped Hydro,0.0,0.0,796.7940063476562,416.760986328125,0.0,0.0,63.659000396728516,12.581000328063965,46.0,4.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.0689999982714653,0.0,0.0,0.0,1.0,0.05000000074505806,1.149999976158142
41 China (CN),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.009999999776482582,1.0
41 China (CN),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.05000000074505806,0.0,0.0,1.0,0.0,0.03999999910593033,1.0
41 China (CN),17 Onshore,0.0,0.0,986.0,394.3999938964844,0.0,0.0,10.395999908447266,4.1579999923706055,25.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.029999999329447746,1.0,0.0,0.0,0.0,-0.33000001311302185,0.8500000238418579
41 China (CN),18 Offshore,0.0,0.0,2370.0,948.0,0.0,0.0,14.800000190734863,5.920000076293945,26.0,2.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.061000000685453415,1.0,0.0,0.0,0.0,-0.5799999833106995,0.8999999761581421
41 China (CN),19 Solar PV,0.0,0.0,671.0,268.3999938964844,0.0,0.0,4.142000198364258,1.3799999952316284,34.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.02800000086426735,1.0,0.0,0.0,0.0,-0.20999999344348907,0.8500000238418579
41 China (CN),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,23.0,9.199999809265137,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.05000000074505806,0.0,0.0,1.0,0.0,0.05000000074505806,1.0
41 China (CN),21 Fuel cells / Turbine,0.0,0.0,371.51300048828125,114.64600372314453,9999.0,0.0,11.28499984741211,1.7289999723434448,27.0,2.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.04500000178813934,0.0,0.0,0.0,1.0,0.0,1.0
41 China (CN),22 Lithium-ion,0.0,0.0,609.343017578125,58.459999084472656,0.0,0.0,36.4739990234375,14.927000045776367,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.07000000029802322,0.0,0.0,0.0,1.0,0.0,1.0
42 India (IN),1 Nuclear,0.0,0.0,3487.200927734375,1394.8800048828125,9.097999572753906,3.6389999389648438,27.493000030517578,10.996999740600586,30.0,8.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.07500000298023224,0.0,0.0,1.0,0.0,0.03999999910593033,1.0
42 India (IN),2 Oil,0.0,0.0,2084.0,833.5999755859375,61.292999267578125,24.517000198364258,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.07500000298023224,0.0,1.0,0.0,0.0,0.07000000029802322,1.0
42 India (IN),3 Coal,0.0,0.0,1094.6290283203125,437.85198974609375,30.319000244140625,12.126999855041504,27.06100082397461,10.824000358581543,40.0,4.0,0.8500000238418579,1.0,0.36000001430511475,0.41682004928588867,760.0,-0.04394334927201271,0.10999999940395355,0.0,0.0,1.0,0.0,-0.46000000834465027,1.0
42 India (IN),4 Coal + CCS,0.0,0.0,1556.2550048828125,133.99200439453125,26.770999908447266,10.708000183105469,29.636999130249023,1.8580000400543213,40.0,4.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.10999999940395355,0.0,0.0,1.0,0.0,0.029999999329447746,1.0
42 India (IN),5 Waste,0.0,0.0,1610.23095703125,644.0919799804688,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.029999999329447746,1.0
42 India (IN),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
42 India (IN),7 CCGT,0.0,0.0,750.0,300.0,58.10900115966797,23.243999481201172,9.741000175476074,5.927999973297119,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.10999999940395355,0.0,1.0,0.0,0.0,-0.49000000953674316,1.149999976158142
42 India (IN),8 CCGT + CCS,0.0,0.0,1258.739013671875,37.762001037597656,64.10099792480469,25.639999389648438,22.863000869750977,8.628000259399414,30.0,2.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.10999999940395355,0.0,1.0,0.0,0.0,0.03999999910593033,1.149999976158142
42 India (IN),9 OCGT,0.0,0.0,393.7099914550781,252.7530059814453,88.03099822998047,35.21200180053711,33.499000549316406,13.529999732971191,26.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.11299999803304672,0.0,1.0,0.0,0.0,0.0,1.149999976158142
42 India (IN),10 OCGT + CCS,0.0,0.0,1237.4649658203125,371.239013671875,94.67400360107422,37.869998931884766,59.92599868774414,19.03499984741211,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.11299999803304672,0.0,1.0,0.0,0.0,0.0,1.149999976158142
42 India (IN),11 Biomass,0.0,0.0,955.864013671875,382.3450012207031,60.79100036621094,24.31599998474121,2.5999999046325684,1.0399999618530273,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,-0.3400000035762787,1.0
42 India (IN),12 Biomass + CCS,0.0,0.0,1529.3819580078125,611.7529907226562,97.26599884033203,38.90599822998047,4.159999847412109,1.6640000343322754,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.05999999865889549,1.0
42 India (IN),13 Large Hydro,0.0,0.0,1585.6719970703125,634.2689819335938,0.0,0.0,13.36400032043457,5.3460001945495605,55.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.07500000298023224,0.0,1.0,0.0,0.0,0.05999999865889549,1.149999976158142
42 India (IN),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.07500000298023224,0.0,0.0,0.0,1.0,0.05000000074505806,1.149999976158142
42 India (IN),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
42 India (IN),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
42 India (IN),17 Onshore,0.0,0.0,1208.0,483.20001220703125,0.0,0.0,12.994999885559082,5.197999954223633,27.5,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.08399999886751175,1.0,0.0,0.0,0.0,-0.23999999463558197,0.8500000238418579
42 India (IN),18 Offshore,0.0,0.0,5760.98291015625,2304.39306640625,0.0,0.0,18.0,7.199999809265137,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.07500000298023224,1.0,0.0,0.0,0.0,-0.10999999940395355,0.8999999761581421
42 India (IN),19 Solar PV,0.0,0.0,711.0,284.3999938964844,0.0,0.0,3.2209999561309814,1.4919999837875366,34.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.07000000029802322,1.0,0.0,0.0,0.0,-0.18000000715255737,0.8500000238418579
42 India (IN),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,18.0,7.199999809265137,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.07500000298023224,0.0,0.0,1.0,0.0,0.029999999329447746,1.0
42 India (IN),21 Fuel cells / Turbine,0.0,0.0,790.5120239257812,23.71500015258789,9999.0,0.0,12.331000328063965,7.410999774932861,27.0,2.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.10999999940395355,0.0,0.0,0.0,1.0,0.0,1.0
42 India (IN),22 Lithium-ion,0.0,0.0,947.5289916992188,379.0119934082031,0.0,0.0,43.09400177001953,7.182000160217285,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
43 Mexico (MX),1 Nuclear,0.0,0.0,7350.0,2940.0,9.097999572753906,3.6389999389648438,24.667999267578125,8.605999946594238,48.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.07500000298023224,0.0,0.0,1.0,0.0,0.11999999731779099,1.0
43 Mexico (MX),2 Oil,0.0,0.0,2084.0,833.5999755859375,61.292999267578125,24.517000198364258,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.07500000298023224,0.0,1.0,0.0,0.0,-0.8899999856948853,1.0
43 Mexico (MX),3 Coal,0.0,0.0,2087.81689453125,835.1270141601562,19.316999435424805,7.7270002365112305,14.321000099182129,4.434000015258789,40.0,4.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.07500000298023224,0.0,0.0,1.0,0.0,0.10000000149011612,1.0
43 Mexico (MX),4 Coal + CCS,0.0,0.0,3650.906005859375,1226.1109619140625,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.07000000029802322,1.0
43 Mexico (MX),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.12999999523162842,1.0
43 Mexico (MX),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
43 Mexico (MX),7 CCGT,0.0,0.0,689.0430297851562,275.61700439453125,22.483999252319336,8.993000030517578,6.316999912261963,2.5269999504089355,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.07500000298023224,0.0,1.0,0.0,0.0,-0.12999999523162842,1.149999976158142
43 Mexico (MX),8 CCGT + CCS,0.0,0.0,1972.5589599609375,505.625,64.10099792480469,25.639999389648438,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.10000000149011612,1.149999976158142
43 Mexico (MX),9 OCGT,0.0,0.0,718.7670288085938,239.52200317382812,88.03099822998047,35.21200180053711,16.632999420166016,5.793000221252441,26.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.07500000298023224,0.0,1.0,0.0,0.0,0.0,1.149999976158142
43 Mexico (MX),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,94.67400360107422,37.869998931884766,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.0,1.149999976158142
43 Mexico (MX),11 Biomass,0.0,0.0,2909.056884765625,899.8319702148438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.11999999731779099,1.0
43 Mexico (MX),12 Biomass + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.07000000029802322,1.0
43 Mexico (MX),13 Large Hydro,0.0,0.0,6047.748046875,2419.09912109375,0.0,0.0,12.84000015258789,4.164999961853027,55.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.07500000298023224,0.0,1.0,0.0,0.0,-0.05999999865889549,1.149999976158142
43 Mexico (MX),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.149999976158142
43 Mexico (MX),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.07000000029802322,1.0
43 Mexico (MX),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
43 Mexico (MX),17 Onshore,0.0,0.0,1577.0,630.7999877929688,0.0,0.0,7.2129998207092285,2.4019999504089355,25.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.05999999865889549,1.0,0.0,0.0,0.0,-0.25999999046325684,0.8500000238418579
43 Mexico (MX),18 Offshore,0.0,0.0,6453.26513671875,2581.305908203125,0.0,0.0,18.0,7.199999809265137,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.07500000298023224,1.0,0.0,0.0,0.0,0.07000000029802322,0.8999999761581421
43 Mexico (MX),19 Solar PV,0.0,0.0,1050.0,420.0,0.0,0.0,7.007999897003174,1.5299999713897705,34.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.0860000029206276,1.0,0.0,0.0,0.0,-0.5099999904632568,0.8500000238418579
43 Mexico (MX),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,18.5,7.400000095367432,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.07500000298023224,0.0,0.0,1.0,0.0,0.09000000357627869,1.0
43 Mexico (MX),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
43 Mexico (MX),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
44 Brazil (BR),1 Nuclear,0.0,0.0,5432.0,2172.800048828125,9.097999572753906,3.6389999389648438,24.667999267578125,8.605999946594238,48.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.07500000298023224,0.0,0.0,1.0,0.0,0.05000000074505806,1.0
44 Brazil (BR),2 Oil,0.0,0.0,2084.0,833.5999755859375,60.77399826049805,24.30900001525879,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.07500000298023224,0.0,1.0,0.0,0.0,0.05000000074505806,1.0
44 Brazil (BR),3 Coal,0.0,0.0,1767.2760009765625,706.9099731445312,68.1520004272461,27.26099967956543,14.321000099182129,4.434000015258789,40.0,4.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.07500000298023224,0.0,0.0,1.0,0.0,0.07000000029802322,1.0
44 Brazil (BR),4 Coal + CCS,0.0,0.0,3650.906005859375,1226.1109619140625,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
44 Brazil (BR),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.07000000029802322,1.0
44 Brazil (BR),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
44 Brazil (BR),7 CCGT,0.0,0.0,1098.9510498046875,439.5799865722656,56.15399932861328,22.461999893188477,12.859000205993652,5.144000053405762,25.0,2.0,0.8500000238418579,1.0,0.5799999833106995,0.5132108330726624,370.0,-0.05889368802309036,0.0949999988079071,0.0,1.0,0.0,0.0,-0.6700000166893005,1.149999976158142
44 Brazil (BR),8 CCGT + CCS,0.0,0.0,1972.5589599609375,505.625,60.645999908447266,24.259000778198242,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.029999999329447746,1.149999976158142
44 Brazil (BR),9 OCGT,0.0,0.0,847.72900390625,339.0920104980469,81.4229965209961,32.569000244140625,19.16900062561035,7.666999816894531,26.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.07500000298023224,0.0,1.0,0.0,0.0,0.0,1.149999976158142
44 Brazil (BR),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,87.93699645996094,35.17499923706055,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.0,1.149999976158142
44 Brazil (BR),11 Biomass,0.0,0.0,1255.6700439453125,502.26800537109375,76.2760009765625,30.510000228881836,21.5,8.600000381469727,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,-0.03999999910593033,1.0
44 Brazil (BR),12 Biomass + CCS,0.0,0.0,2009.072998046875,803.6290283203125,122.04100036621094,48.816001892089844,34.400001525878906,13.760000228881836,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,-0.009999999776482582,1.0
44 Brazil (BR),13 Large Hydro,0.0,0.0,1705.427978515625,682.1710205078125,0.0,0.0,3.625,1.4500000476837158,55.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.07500000298023224,0.0,1.0,0.0,0.0,0.41999998688697815,1.149999976158142
44 Brazil (BR),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.149999976158142
44 Brazil (BR),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
44 Brazil (BR),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
44 Brazil (BR),17 Onshore,0.0,0.0,1079.0,431.6000061035156,0.0,0.0,4.164999961853027,1.6660000085830688,25.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.07400000095367432,1.0,0.0,0.0,0.0,0.03999999910593033,0.8500000238418579
44 Brazil (BR),18 Offshore,0.0,0.0,5995.9169921875,2398.366943359375,0.0,0.0,18.0,7.199999809265137,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.07500000298023224,1.0,0.0,0.0,0.0,0.0,0.8999999761581421
44 Brazil (BR),19 Solar PV,0.0,0.0,727.0,290.79998779296875,0.0,0.0,5.370999813079834,1.6369999647140503,34.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.07599999755620956,1.0,0.0,0.0,0.0,-0.38999998569488525,0.8500000238418579
44 Brazil (BR),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,23.0,9.199999809265137,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.07500000298023224,0.0,0.0,1.0,0.0,-0.03999999910593033,1.0
44 Brazil (BR),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
