Model,Policy,Region,Crossover year,Crossover year_Baseline,Crossover year difference
FTT:Fr,All mandates,52,2027.1087759644993,2031.022852688487,3.9140767239878187
FTT:Fr,All mandates,53,2027.2776878168177,2031.664631127341,4.386943310523293
FTT:Fr,All mandates,54,2027.6633029992577,2034.077370415936,6.414067416678336
FTT:Fr,All mandates,55,2026.7511078501532,2029.4281723198926,2.6770644697394346
FTT:Fr,All mandates,56,2027.6916718592445,2034.0749473948138,6.3832755355692825
FTT:Fr,All mandates,57,2027.9271357656135,2036.3845297555924,8.457393989978982
FTT:Fr,All mandates,58,2027.0112685094566,2030.7194444671982,3.7081759577415596
FTT:Fr,All mandates,59,2027.5264459764046,2033.0951387008477,5.5686927244430535
FTT:Fr,All mandates,60,2027.832865759738,2034.5700283909332,6.737162631195133
FTT:Fr,All mandates,61,2027.3992537232673,2033.3307818292021,5.931528105934831
FTT:Fr,All mandates,62,2027.4771662848975,2032.504212302665,5.027046017767589
FTT:Fr,All mandates,63,2027.4753735260788,2032.7749333223312,5.299559796252424
FTT:Fr,All mandates,64,2027.2437651632526,2031.3834840075563,4.139718844303616
FTT:Fr,All mandates,65,2027.6948341522775,2034.7055407024884,7.010706550210898
FTT:Fr,All mandates,66,2027.4890571927554,2032.8680880377883,5.379030845032958
FTT:Fr,All mandates,67,2027.520871620654,2032.4491660462259,4.9282944255719485
FTT:Fr,All mandates,68,2027.6211691070453,2033.718861742718,6.097692635672729
FTT:Fr,All mandates,69,2027.3293687444684,2032.255875234142,4.926506489673557
FTT:Fr,All mandates,70,2027.6221423383242,2032.517961746616,4.8958194082918
FTT:Fr,All mandates,71,2027.6371800102868,2035.213440974535,7.576260964248149
