RTI,DPTI,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
69 Kenya (KE),7 Male 40-44,659.623,682.932,707.257,736.127,766.03,797.542,831.836,869.545,909.977,954.408,1001.815,1050.624,1099.987,1150.616,1201.369,1252.908,1306.419,1362.401,1420.124,1479.032,1538.308,1596.849,1653.794,1707.163,1761.267,1812.985,1857.834,1893.888,1921.921,1940.761,1958.106,1986.04,2031.73,2092.954,2171.598,2261.159,2351.101,2434.918,2513.334,2585.691,2654.436,2724.355,2797.925,2872.963,2950.593,3026.039,3092.197,3144.869,3198.438206608764,3252.91990270332,3308.329631486832,3364.683200922956,3421.9966882457275,3480.2864445462733,3539.569099437647,3599.86156579913,3661.1810446013446,3723.545029813555,3786.971313394562,3851.4779903686094,3917.083463987753,3983.806450982166,4051.6659868998754,4120.681431537455,4190.872474463226,4262.259140634536,4334.861796110725,4408.701153863398,4483.798279685683,4560.174598202131,4637.851898980995,4716.852342750628,4797.198467721761,4878.913196017481,4962.019840212735,5046.542109985226,5132.504118879595,5219.930391186833,5308.845868940867,5399.2759190343295,5491.246340455531,5584.783371648716,5679.913697999683,5776.664459448917,5875.063258234406,5975.138166766341,6076.917735635956,6180.431001760791,6285.707496668698,6392.777254922953,6501.670822690887,6612.419266458465,6725.054181893316,6839.607702858728,6956.11251058119,7074.601842974091,7195.109504120237,7317.669873915894
69 Kenya (KE),8 Male 44-49,507.935,524.052,541.072,562.008,584.157,607.703,632.979,660.139,688.311,718.951,752.211,788.157,826.806,868.086,912.06,958.346,1006.246,1055.166,1103.915,1152.94,1203.08,1255.579,1310.889,1365.463,1422.886,1481.727,1539.867,1595.87,1649.024,1701.806,1751.897,1795.839,1831.971,1858.539,1876.987,1894.866,1923.474,1969.361,2029.315,2106.071,2193.564,2281.891,2364.751,2440.526,2511.152,2579.093,2648.722,2722.065,2797.4388645637405,2874.8998282449797,2954.505682729886,3036.315819953973,3120.3912764129304,3206.794778700431,3295.590790306868,3386.845559713954,3480.627169821055,3577.0055887401354,3676.052721997218,3777.842466179296,3882.450764066725,3989.955661292234,4100.4373645688165,4213.978301529951,4330.663182226796,4450.579062328241,4573.815408070957,4700.464163007922,4830.6198166052,4964.379474738169,5101.842932139784,5243.112746854929,5388.294316756406,5537.495958179653,5690.828986734847,5848.4078003566965,6010.349964653879,6176.776300621794,6347.810974784089,6523.581591830192,6704.219289817977,6889.858838012586,7080.638737434403,7276.701324191205,7478.192875671562,7685.263719678739,7898.068346586507,8116.765524600542,8341.518418211415,8572.494709927525,8809.86672537883,9053.811561884684,9304.511220581711,9562.1527422103,9826.928346661023,10099.03557638508,10378.677443775772,10666.06258263098
69 Kenya (KE),9 Male 50-54,376.168,393.122,409.032,426.385,443.067,459.733,477.506,497.057,517.437,540.033,564.612,590.729,618.237,647.022,677.261,709.44,744.267,782.098,821.535,863.612,907.96,954.02,1001.434,1047.212,1094.543,1143.588,1194.749,1248.214,1301.862,1357.32,1413.581,1469.411,1523.899,1574.694,1625.852,1674.915,1718.105,1753.738,1779.792,1798.0,1815.719,1844.105,1889.632,1947.751,2022.375,2107.428,2193.31,2274.166,2358.002742683889,2444.930112623592,2535.0620452670823,2628.51667627324,2725.416496351911,2825.88851181212,2930.064411028866,3038.080737046688,3150.0790665462337,3266.206195408393,3386.6143311192327,3511.461292267897,3640.9107153989694,3775.132269490412,3914.301878338189,4058.601951139076,4208.221621573854,4363.356995704266,4524.211409008663,4690.995692893204,4863.928451027975,5043.236345870163,5229.154395749879,5421.926282907988,5621.80467288971,5829.051545712599,6043.9385392429895,6266.747305230941,6497.769878470362,6737.309059568155,6985.678811824081,7243.20467274153,7510.224180708571,7787.087317408524,8074.156966539921,8371.809389447104,8680.43471828486,9000.437467363487,9332.237063344512,9676.268394981984,10032.982383129882,10402.846571762748,10786.345740784203,11183.982541426543,11596.27815507422,12023.772976374756,12467.027321532423,12926.622162713023,13403.159889522429,13897.265098556822
69 Kenya (KE),10 Male 55-59,249.411,265.023,280.441,297.359,314.736,332.313,349.893,367.359,383.801,400.52,417.834,436.179,455.883,476.421,498.406,521.904,546.976,573.691,600.509,628.827,659.134,692.17,728.34,764.597,804.363,846.848,890.953,936.086,979.906,1024.658,1070.805,1119.314,1170.613,1220.82,1273.394,1327.259,1380.964,1433.531,1481.803,1530.693,1577.802,1619.63,1654.628,1679.073,1696.764,1714.572,1742.966,1787.978,1834.152432396272,1881.5193169407903,1930.109448643956,1979.9544177955984,2031.0866305030272,2083.5393297594687,2137.346617056601,2192.5434745552284,2249.165787828511,2307.250369192541,2366.8349816394243,2427.9583633884395,2490.660253071222,2554.98141556736,2620.9636685071864,2688.649909459016,2758.0841438184752,2829.3115134180875,2902.378325875689,2977.3320847007703,3054.2215201783138,3133.0966210501992,3214.008667014786,3297.0102620657917,3382.1553686921434,3469.4993429610454,3559.098970507058,3651.0125034505945,3745.299698269839,3842.021854650699,3941.241855340063,4043.024207028259,4147.435082287304,4254.542362592208,4364.415682453296,4477.12647468825,4592.748016863294,4711.355478933725,4833.025972114754,4957.838599014435,5085.874505061276,5217.216931259963,5351.951268309495,5490.165112118925,5631.948320756786,5777.393072871231,5926.593927618875,6079.647886141291,6236.65445462914,6397.715709014921
69 Kenya (KE),11 Male 60-64,170.815,172.485,177.604,186.381,198.137,212.062,227.142,242.783,258.149,274.612,291.818,309.135,326.197,342.141,357.982,374.299,391.806,410.863,429.267,449.131,470.643,493.938,519.086,542.757,568.607,596.908,627.962,661.893,695.342,731.711,770.645,811.577,854.088,893.562,934.535,977.588,1023.42,1072.186,1118.183,1166.655,1216.874,1267.682,1318.115,1362.089,1407.52,1452.266,1492.8,1527.369,1562.738519668408,1598.927096762739,1635.9536983222183,1673.8377306087275,1712.5990492779486,1752.257969786047,1792.8352780373425,1834.3522412785487,1876.8306192452944,1920.2926755667645,1964.761189434441,2010.2594675410587,2056.811356296034,2104.4412543237654,2153.1741252513634,2203.035510792504,2254.051544134268,2306.248963633985,2359.6551268332505,2414.298024796473,2470.2062967814604,2527.409245249733,2585.9368512244373,2645.819790003897,2707.0894472390555,2769.777935383219,2833.91811052273,2899.543589597395,2966.688768019684,3035.38883770194,3105.679805501055,3177.598512090261,3251.1826512679454,3326.4707897136054,3403.5023872012857,3482.317817281109,3562.958388439731,3645.4663657508063,3729.884993026824,3816.2585154839135,3904.632202931505,3995.052373498988,4087.566417911828,4182.22282432983,4279.071203760603,4378.162316061514,4479.548096543782,4583.281683192644,4689.417444517862,4798.011008049171
69 Kenya (KE),12 Male OAPs,323.2540000000001,321.321,317.08600000000007,321.47099999999995,324.33,326.70000000000005,329.976,334.957,348.5470000000001,363.869,380.84899999999993,399.32,419.285,446.2649999999999,474.667,504.36000000000007,535.1669999999999,567.0709999999999,601.5059999999999,636.4310000000002,672.2640000000001,709.5479999999999,748.7199999999999,790.2409999999999,833.5409999999999,878.7139999999999,925.769,974.963,1027.83,1082.206,1138.827,1198.722,1262.687,1331.756,1403.836,1479.2169999999996,1558.0719999999997,1640.772,1729.113,1819.615,1913.189,2011.034,2114.006,2223.186,2334.952,2449.4000000000005,2566.5580000000004,2686.5390000000007,2812.128850593286,2943.5897533365846,3081.19616713868,3225.2353812649403,3376.008115128562,3533.829146120748,3699.027966790577,3871.949472746609,4052.9546827163854,4242.421492267153,4440.745462761373,4648.340647194211,4865.640454637101,5093.098555092191,5331.189826646748,5580.411346904972,5841.283430767096,6114.350716722399,6400.183303924041,6699.377942419689,7012.55927902282,7340.381161425805,7683.5280032774335,8042.716213074848,8418.69568985306,8812.251388794703,9224.20496002862,9655.416464038735,10106.78616726455,10579.256421642036,11073.813632009009,11591.490315482391,12133.367257106893,12700.575766275571,13294.300038633148,13915.77962839315,14566.31203623051,15247.255418152516,15960.031421003558,16706.128150523575,17487.103278156763,18304.587293096825,19160.286906358266,20055.988613980608,20993.56242680464,21974.965774607597,23002.247592748157,24077.552599853203,25203.12577547713,26381.31704708196
69 Kenya (KE),13 Female Children,7674.822,7836.437,8019.482,8210.211,8422.829,8646.973999999998,8864.136,9063.632,9256.835,9427.44,9578.684,9717.439,9846.211,9954.772,10052.52,10139.656,10217.272,10288.213,10353.675,10423.387,10494.471,10563.181,10628.966,10724.195,10807.993,10889.1,10979.323,11083.341,11198.579,11326.371,11460.318,11588.376,11703.347000000002,11817.368,11917.706,12005.104,12083.083,12153.495,12220.566,12280.253,12331.522,12373.054,12404.772,12438.864,12463.819,12481.222,12493.833,12503.522,12513.218513844711,12522.92254736114,12532.63410638081,12542.353196739768,12552.07982427859,12561.813994842374,12571.55571428076,12581.304988447915,12591.06182320256,12600.82622440794,12610.598197931862,12620.37774964668,12630.164885429296,12639.95961116118,12649.761932728352,12659.571856021405,12669.389386935496,12679.214531370357,12689.047295230292,12698.887684424184,12708.7357048655,12718.591362472294,12728.454663167206,12738.32561287747,12748.204217534918,12758.090483075985,12767.984415441695,12777.886020577704,12787.79530443426,12797.71227296623,12807.6369321331,12817.569287898976,12827.509346232591,12837.457113107312,12847.412594501126,12857.375796396664,12867.346724781197,12877.325385646633,12887.311784989535,12897.305928811113,12907.30782311723,12917.317473918403,12927.33488722982,12937.360069071325,12947.393025467432,12957.43376244733,12967.482286044882,12977.53860229863,12987.602717251795,12997.674636952295
69 Kenya (KE),14 Female 15-19,2059.493,2103.947,2137.713,2158.838,2169.29,2178.147,2199.681,2242.017,2297.391,2373.97,2464.056,2554.854,2638.428,2715.283,2785.093,2850.826,2917.853,2988.795,3062.907,3137.83,3210.339,3275.153,3328.619,3367.319,3397.753,3419.618,3433.149,3439.543,3440.621,3434.11,3426.427,3427.289,3442.48,3471.489,3515.49,3569.62,3625.358,3677.134,3727.137,3773.653,3817.15,3859.051,3899.934,3939.729,3977.449,4012.153,4042.411,4067.322,4092.386511832666,4117.605481501081,4142.979860837985,4168.510607541706,4194.198685212303,4220.045063387932,4246.0507175814455,4272.216629317208,4298.543786168137,4325.033181792985,4351.685815973835,4378.502694653842,4405.484829975194,4432.633240317317,4459.948950335311,4487.432990998619,4515.086399629945,4542.910219944401,4570.905502088903,4599.073302681801,4627.414684852764,4655.930718282905,4684.622479245149,4713.4910506448605,4742.53752206071,4771.762989785801,4801.168556869048,4830.755333156804,4860.524435334754,4890.476986970059,4920.614118553764,4950.936967543462,4981.446678406231,5012.144402661825,5043.031298926136,5074.108532954924,5105.377277687818,5136.83871329258,5168.494027209654,5200.344414196979,5232.391076375086,5264.635223272466,5297.07807187122,5329.720846652999,5362.5647796452095,5395.611110467519,5428.861086378642,5462.315962323413,5495.977000980155,5529.845472808333
69 Kenya (KE),15 Female 20-24,1752.043,1813.421,1872.119,1924.529,1975.222,2022.408,2063.676,2097.839,2120.405,2135.188,2149.515,2174.805,2218.234,2277.995,2355.645,2444.783,2534.425,2617.391,2695.257,2764.909,2829.959,2896.727,2968.443,3039.359,3114.858,3189.691,3255.905,3308.88,3351.246,3382.016,3402.384,3414.819,3421.385,3421.927,3415.717,3408.958,3410.555,3426.03,3455.937,3500.078,3553.863,3609.333,3661.219,3710.989,3757.608,3801.383,3843.474,3884.418,3925.798170801728,3967.619158872756,4009.885660178836,4052.602420711198,4095.7742370194646,4139.405956750241,4183.502479191444,4228.068755822433,4273.109790869995,4318.630641870257,4364.636420236583,4411.13229183352,4458.123477556861,4505.615253919882,4553.612953645832,4602.121966266725,4651.14773872852,4700.695776002742,4750.771641704619,4801.380958717808,4852.529409825776,4904.222738349893,4956.46674879435,5009.2673074979175,5062.630343292668,5116.561848169707,5171.067877951998,5226.154552974352,5281.828058770665,5338.094646768478,5394.960634990926,5452.43240876618,5510.516421444429,5569.219195122519,5628.547321376292,5688.507462000744,5749.106349758059,5810.350789133607,5872.247657100005,5934.803903889317,5998.0265537734695,6061.922705852994,6126.499534854164,6191.764291934625,6257.724305497608,6324.386982014814,6391.759806858071,6459.850345139843,6528.666242562696,6598.215226277816
69 Kenya (KE),16 Female 25-29,1419.716,1473.257,1529.647,1586.914,1644.961,1703.134,1761.017,1818.082,1872.601,1928.162,1981.399,2027.218,2063.39,2090.898,2107.726,2122.267,2147.323,2190.5,2251.466,2329.062,2417.368,2506.322,2589.4,2664.53,2734.842,2802.036,2869.948,2940.873,3015.189,3091.044,3164.355,3229.204,3281.876,3323.799,3355.014,3376.416,3389.599,3396.332,3398.133,3392.529,3385.874,3387.499,3403.105,3433.115,3477.557,3531.636,3587.167,3638.856,3691.2898085692696,3744.479157968151,3798.4349351026463,3853.168183752771,3908.690106833017,3965.01206868539,4022.145597405486,4080.102387202084,4138.894300790743,4198.533371821886,4259.031807343874,4320.401990301567,4382.656482070893,4445.808025029936,4509.869545167073,4574.85415472669,4640.775154893024,4707.646038512678,4775.480492856366,4844.292402420447,4914.095851768835,4984.90512841586,5056.734725750662,5129.599346003727,5203.513903256174,5278.493526492396,5354.553562696695,5431.709579994532,5509.977370839045,5589.372955243479,5669.912584060197,5751.612742306938,5834.490152541004,5918.561778282067,6003.8448274843,6090.35675605853,6178.115271445159,6267.138336238554,6357.444171863669,6449.051262305642,6541.978357893139,6636.2444791362095,6731.868920619439,6828.871254951211,6927.271336769864,7027.089306807585,7128.345596012849,7231.0609297322735,7335.256331952725,7440.953129604551
69 Kenya (KE),17 Female 30-34,1121.637,1167.482,1214.321,1264.087,1313.484,1363.508,1416.152,1472.341,1531.003,1592.955,1656.436,1718.836,1778.541,1837.078,1894.295,1947.738,1993.608,2030.044,2058.61,2075.807,2090.401,2115.709,2159.546,2218.132,2295.955,2385.684,2475.35,2557.623,2635.284,2705.709,2771.605,2838.467,2909.194,2982.644,3058.449,3132.353,3197.714,3250.478,3293.18,3324.769,3346.295,3359.734,3366.941,3368.842,3363.788,3357.888,3360.133,3376.042,3392.0263232925604,3408.0863265059043,3424.2223679567587,3440.4348076583497,3456.7240073284333,3473.090330397368,3489.5341420162217,3506.0558090649183,3522.655700160424,3539.334185664972,3556.091637694325,3572.9284301260773,3589.8449386079965,3606.841540566406,3623.918615214604,3641.076543561324,3658.3157084192394,3675.636494413496,3693.0392879903056,3710.524477425557,3728.092452833484,3745.743606175369,3763.478331268289,3781.297023793896,3799.200081307256,3817.1879032457086,3835.260890937785,3853.4194476121575,3871.663978406642,3889.994890377232,3908.4125925071808,3926.9174957161295,3945.510012869276,3964.1905587865767,3982.959550252015,4001.8174060228903,4020.764546839168,4039.8013954328594,4058.9283765374594,4078.14591689742,4097.454445277673,4116.854392473193,4136.346191318613,4155.930276697879,4175.607085553954,4195.377056898564,4215.240631821997,4235.198253502942,4255.250367218375,4275.397420353497
69 Kenya (KE),18 Female 35-39,870.984,901.815,935.381,975.891,1018.869,1064.018,1111.107,1159.858,1210.371,1262.767,1317.151,1373.709,1432.489,1494.084,1557.127,1620.629,1683.036,1743.029,1801.758,1858.556,1911.427,1957.203,1994.339,2020.816,2038.787,2055.49,2082.241,2126.003,2186.613,2264.152,2352.285,2440.639,2522.564,2598.993,2669.091,2735.45,2802.808,2873.644,2947.263,3022.82,3096.332,3161.604,3214.698,3256.998,3288.773,3310.956,3325.186,3333.091,3341.014792640471,3348.9574225973583,3356.9189346528137,3364.8993736954503,3372.8987847205963,3380.917212830547,3388.9547032348205,3397.011301250411,3405.0870523020467,3413.182001922443,3421.2961957525613,3429.429679541866,3437.582499148581,3445.754700539953,3453.946329792502,3462.15743309229,3470.388056735176,3478.6382471270786,3486.908050784238,3495.1975143334803,3503.5066845124734,3511.835608169998,3520.184332266209,3528.5529038728987,3536.9413701737653,3545.3497784646765,3553.778176153937,3562.2266107625564,3570.695129924515,3579.183781387036,3587.692613010849,3596.221672770469,3604.771008754455,3613.340669165693,3621.930702321659,3630.541156654695,3639.172080712283,3647.823523157316,3656.4955327683742,3665.1881584400007,3673.901449182975,3682.63545412459,3691.390222508931,3700.165803697151,3708.962247167749,3717.779602516851,3726.617919458488,3735.477247824877,3744.3576375667,3753.259138753389
69 Kenya (KE),19 Female 40-44,687.042,709.053,731.426,759.15,787.712,817.824,850.829,887.475,928.188,973.121,1021.269,1071.088,1121.744,1174.401,1227.592,1281.881,1338.246,1397.049,1458.424,1520.703,1583.132,1644.695,1704.503,1760.844,1817.661,1871.693,1918.16,1954.959,1983.626,2002.085,2018.234,2044.482,2088.225,2147.99,2225.023,2312.865,2400.802,2482.155,2558.512,2628.34,2694.238,2761.192,2831.843,2904.847,2980.181,3053.646,3118.864,3171.94,3225.91923328494,3280.817070839201,3336.6491452264977,3393.431355041367,3451.179869436409,3509.911132726571,3569.6418690717906,3630.38908723932,3692.1700854471023,3755.00245628956,3818.904091747222,3883.8931882815937,3949.988252016734,4017.208104009011,4085.571885606536,4155.099063899804,4225.809437265089,4297.723141002182,4370.860653068061,4445.242799908142,4520.890762386764,4597.826081818596,4676.070666102683,4755.646795960884,4836.57713128247,4918.884717576694,5002.592992535173,5087.72579270594,5174.307360281077,5262.362349999859,5351.915836169373,5442.993319804608,5535.620735890065,5629.824460764924,5725.63131963391,5823.068594205963,5922.164030462906,6022.945846560322,6125.442740862875,6229.683900116385,6335.699007758969,6443.518252373616,6553.172336284611,6664.692484300249,6778.110452604325,6893.458537798943,7010.769586101216,7130.07700269646,7251.414761250575,7374.817413584289
69 Kenya (KE),20 Female 45-49,545.113,560.877,577.235,597.441,618.705,641.203,665.226,690.894,718.278,747.964,780.221,815.365,853.591,895.442,940.476,988.198,1037.74,1088.429,1140.242,1192.275,1245.363,1300.854,1359.271,1417.844,1479.272,1541.963,1603.603,1662.661,1719.755,1775.902,1828.598,1874.243,1911.138,1938.931,1957.431,1974.33,2001.309,2045.302,2104.718,2180.846,2267.515,2354.523,2435.389,2510.371,2579.455,2645.149,2712.101,2782.674,2855.0834169804148,2929.37703730892,3005.603890827281,3083.814283208448,3164.05982915562,3246.3934864652106,3330.869590976182,3417.543892428805,3506.473591256533,3597.7173763352403,3691.3354637147686,3787.3896363583176,3885.9432849159175,3987.06144955889,4090.810862902906,4197.259994047966,4306.479093764366,4418.540240854475,4533.517389720916,4651.486419172538,4772.5251825004025,4896.713558856814,5024.133505971322,5154.8691142384605,5289.006662212946,5426.634673548938,5567.843975420944,5712.727758464932,5861.381638279196,6013.903718525572,6170.394655672641,6330.957725423652,6495.698890872993,6664.726872436208,6838.153219599695,7016.092384537435,7198.661797643348,7385.981945029114,7578.176448038604,7775.372144831395,7977.699174089224,8185.291060900592,8398.284804880237,8616.820970581593,8841.04378026193,9071.101209061384,9307.145082658675,9549.331177468002,9797.81932344319,10052.773509556964
69 Kenya (KE),21 Female 50-54,417.249,436.559,454.134,472.238,488.996,505.226,522.297,541.014,560.931,582.989,606.949,632.334,658.988,687.351,717.206,749.132,783.921,821.975,862.878,906.638,952.924,1001.2,1051.06,1100.23,1151.18,1203.993,1258.951,1316.141,1374.65,1434.828,1495.587,1555.577,1613.746,1669.13,1724.29,1776.626,1822.133,1858.96,1886.7,1905.273,1922.292,1949.405,1993.471,2051.835,2126.856,2212.346,2298.203,2378.125,2460.826356777447,2546.403724871722,2634.9571200675323,2726.590036285132,2821.409566535497,2919.5265280818226,3021.055591953619,3126.115416964776,3234.8287883922167,3347.322761477224,3463.728809917149,3584.182979521052,3708.8260472088414,3837.803685539756,3971.266632962464,4109.370869985749,4252.2778014757,4400.154445292429,4553.173627486804,4711.514184285312,4875.361171099118,5044.906078801607,5220.34705752715,5401.88914825268,5589.744522432702,5784.132729967835,5985.280955796662,6193.424285410791,6408.805979603427,6631.67775877257,6862.300097111098,7100.942527027563,7347.883954153494,7603.412983305338,7867.828255782019,8141.438798392315,8424.56438461995,8717.53590834853,9020.69577058308,9334.398279620156,9659.010065134227,9994.910506664266,10342.492177001315,10702.161300995278,11074.338230317077,11459.457934731088,11857.970510452022,12270.341706180312,12697.05346743088,13138.604499791383
69 Kenya (KE),22 Female 55-59,284.868,303.749,322.364,341.906,361.86,381.802,401.32,420.162,437.654,454.841,472.153,490.265,509.684,530.342,552.511,576.184,601.292,627.839,655.166,683.849,714.528,748.19,785.38,823.691,866.018,911.465,958.74,1007.127,1055.42,1104.74,1155.474,1208.568,1264.422,1320.479,1378.839,1438.275,1497.125,1554.245,1608.148,1662.033,1713.285,1758.134,1794.864,1821.656,1840.205,1857.667,1885.155,1929.251,1974.3784574748497,2020.5614994320424,2067.824817238247,2116.193679820336,2165.6939471752,2216.3520841955706,2268.1951748192528,2321.250936509316,2375.547735072996,2431.114599827236,2487.981239118956,2546.1780562083677,2605.7361655238155,2666.687409296841,2729.064374586356,2792.9004107010305,2858.229647029222,2925.087011285955,2993.5082481867225,3063.5299385580934,3135.1895188953376,3208.525301377525,3283.576494350805,3360.3832232908094,3438.986552255394,3519.4285058391865,3601.7520916416725,3686.00132326084,3772.221243824672,3860.4579500730665,3950.7586170030654,4043.1715230905584,4137.7460761019565,4234.532839509629,4333.583559525234,4434.951192765378,4538.689934564425,4644.855247949559,4753.50389329362,4864.693958661548,4978.484890866666,5094.937527253413,5214.114128223501,5336.078410522911,5460.895581307499,5588.632373005442,5719.357078995161,5853.139590117786,5990.051432043693,6130.165803513095
69 Kenya (KE),23 Female 60-64,205.116,207.51,214.015,224.149,238.05,254.699,272.735,291.307,309.504,328.906,348.943,368.74,387.771,405.389,422.451,439.603,457.739,477.352,496.639,517.407,539.792,563.914,589.843,614.543,641.635,671.388,704.175,740.181,776.742,816.785,859.788,905.039,952.016,996.965,1043.684,1092.584,1144.286,1198.908,1251.942,1307.573,1364.777,1422.116,1478.416,1529.141,1580.817,1630.899,1675.496,1712.664,1750.6565082196555,1789.4918149571874,1829.1886162496576,1869.766022873587,1911.2435695452384,1953.6412243249915,1996.9793982303368,2041.27895506212,2086.56122144876,2132.847997113284,2180.1615653681206,2228.5247038426987,2277.96069544902,2328.493339590485,2380.146963619369,2432.946434548458,2486.9171710224914,2542.0851555551694,2598.476947037617,2656.119693524325,2715.041145302731,2775.269668252718,2836.8342575024785,2899.7645513873053,2964.0908457180367,3029.8441083660214,3097.0559941716265,3165.7588601834645,3235.9857812356777,3307.770565870775,3381.147772615694,3456.1527266189146,3532.821536656641,3611.19111251624,3691.299182765291,3773.184312914823,3856.8859239854655,3942.44431148546,4029.9006648096647,4119.297087068891,4210.676615359127,4304.083241480387,4399.561933115188,4497.15865547682,4596.920393437855,4698.895174149535,4803.132090162936,4909.68132306303,5018.594167627031,5129.923056518655
69 Kenya (KE),24 Female OAPs,434.47100000000006,440.77,445.034,451.806,456.94200000000006,461.777,468.179,477.221,493.9969999999999,513.405,535.413,559.8299999999998,586.659,621.245,658.362,697.7990000000001,739.1299999999999,782.1569999999999,825.852,870.477,916.673,965.211,1016.644,1067.563,1121.436,1178.37,1238.2190000000005,1301.214,1364.678,1430.8490000000002,1500.728,1575.649,1656.604,1739.212,1827.051,1920.613,2020.165,2126.09,2234.076,2346.985,2465.946,2592.318,2727.006,2863.471,3005.9,3154.4589999999994,3309.087000000001,3469.71,3638.129636392151,3814.724357711419,3999.890982375164,4194.045590356774,4397.624458141111,4611.085039062675,4834.906991229347,5069.5932553415405,5315.671184828652,5573.693730842319,5844.240684769212,6127.919981055371,6425.369063269604,6737.256316475563,7064.282569131128,7407.182667889952,7766.727128843829,8143.723868916324,8539.020021298216,8953.503839004119,9388.106690827704,9843.805154180527,10321.623209517218,10822.634541277994,11347.964950518875,11898.794884650912,12476.362089972888,13081.96439295788,13716.962616543437,14382.783637978364,15080.923595097349,15812.951248228046,16580.51150528509,17385.32911797203,18229.212557396862,19114.058077809816,20041.85397759487,21014.685067089707,22034.73735327352,23104.302951849448,24225.785237759395,25401.70424570467,26634.70233280779,27927.550116139733,29283.15269845464,30704.55619612147,32194.954583921364,33757.696872091234,35396.29463174091,37114.42988555384
70 UAE (UA),1 Male Children,385.076,399.418,435.155,450.69000000000005,480.205,519.063,554.954,575.316,618.6579999999999,638.2370000000001,645.584,653.8,669.178,683.9929999999999,696.693,712.3299999999999,730.453,747.458,759.311,766.082,772.079,778.336,783.445,789.4749999999999,786.737,781.495,777.835,775.603,775.991,772.35,769.156,767.685,766.8810000000001,766.818,762.727,759.076,758.1179999999999,759.256,761.5229999999999,761.375,762.386,765.797,770.668,776.76,780.051,784.0840000000001,790.6869999999999,799.502,808.4152743171445,817.4279185658874,826.541040575176,835.7557605246253,845.0732110822096,854.4945375434892,864.0208979723895,873.6534633435499,883.3934176862588,893.2419582299941,903.200295551586,913.26965372402,923.4512704668996,933.7463972985862,944.1562996900344,954.682257220344,965.3255637340432,976.0875275001298,986.9694713728808,997.9727329544572,1009.0986647593228,1020.348634380492,1031.724024657636,1043.226233847059,1054.856675793571,1066.6167801042786,1078.5079923243093,1090.531774114498,1102.6896034310537,1114.9829747072283,1127.4133990370128,1139.9824043608785,1152.6915356535912,1165.5423551141191,1178.536442357657,1191.6753946097908,1204.960826902829,1218.3943722743206,1231.9776819677877,1245.7124256356942,1259.6002915446809,1273.6429867830827,1287.842237470767,1302.199788971304,1316.7174061065068,1331.3968733733634,1346.2399951633845,1361.248595984399,1376.424520684821,1391.7696346804182
70 UAE (UA),2 Male 15-19,149.71,147.743,144.261,201.061,234.433,238.045,212.92,173.103,187.603,196.842,198.054,188.428,170.731,204.554,221.575,224.759,216.361,200.605,231.148,251.312,261.308,260.437,250.946,281.346,300.362,307.902,303.198,288.42,308.808,316.468,313.007,300.412,282.256,298.524,306.635,306.703,298.095,282.543,295.587,300.608,298.094,288.301,273.261,283.238,287.092,285.208,277.701,266.209,255.1925692777484,244.63202752190344,234.5085088443268,224.80392807710228,215.50094846427388,206.58295069058408,198.03400319188512,189.83883369418385,181.9828019304755,174.45187348662748,167.232594729589,160.31206877313784,153.6779324382276,147.31833416677694,141.22191284944424,135.37777752956487,129.77548794699308,124.40503588709106,119.25682730154595,114.32166516907482,109.59073306539852,105.05557941313378,100.70810238346613,96.54053542263128,92.54543337734918,88.71565919442402,85.04437117074991,81.52501073094501,78.15129071077936,74.91718412546538,71.81691340274617,68.84494006154696,65.9959548177513,63.26486809942619,60.646800954552354,58.13707633501653,55.73121074129518,53.42490621290325,51.21404265029928,49.094670454530295,47.0630034714677,45.11541222802922,43.248417448303854,41.45868383799669,39.74301412608978,38.09834335307483,36.52173339555384,35.01036771742626,33.56154633828588,32.17268101003866
