RTI,FUTI,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
51 Rest of ASEAN (AS),3 Hydrogen production,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),4 Iron & steel,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),5 Non-ferrous metals,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),6 Chemicals,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),7 Non-metallics nes,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),8 Ore-extra.(non-energy),311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),"9 Food, drink & tob.",311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),"10 Tex., cloth. & footw.",311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),11 Paper & pulp,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),12 Engineering etc,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),13 Other industry,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),14 Construction,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),15 Rail transport,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),16 Road transport,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),17 Domestic aviation,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),18 Other transp. serv.,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),19 Households,220.1894,206.6503,216.546,216.546,216.546,216.546,216.546,216.546,290.9609,181.9022,113.6889,116.9958,120.3984,123.8939,127.5156,131.2415,135.0582,139.0071,143.0609,147.2141,151.4968,156.961,162.6098,168.4531,174.5233,180.7983,187.3036,194.0352,201.0052,208.2436,215.7262,223.4888,231.5287,239.8663,248.5152,257.4631,266.7452,276.3738,286.3283,296.6442,307.3453,318.4326,329.9133,341.8135,354.3632,366.938,380.1457,393.8441,408.0572,422.7732,438.0271,453.8374,470.211,487.1809,504.7974,522.9871,541.8688,561.415,581.718,602.6862,624.4457
51 Rest of ASEAN (AS),"20 Agriculture, forestry",311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),21 Fishing,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),22 Other final use,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),23 Non-energy use,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),24 Aviation bunkers,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
51 Rest of ASEAN (AS),25 Marine bunkers,311.9718,281.4302,229.9955,229.9955,229.9955,229.9955,229.9955,229.9955,309.0323,193.2001,120.75,124.2623,127.8763,131.5888,135.4355,139.3929,143.4466,147.6408,151.9464,156.3575,160.9062,166.7097,172.7094,178.9156,185.3628,192.0275,198.937,206.0866,213.4895,221.1775,229.1248,237.3695,245.9088,254.7642,263.9503,273.454,283.3126,293.5392,304.112,315.0686,326.4344,338.2103,350.404,363.0434,376.3725,389.7283,403.7563,418.3055,433.4014,449.0314,465.2327,482.025,499.4155,517.4395,536.1501,555.4695,575.5239,596.2842,617.8482,640.1187,663.2297
52 Rest of OPEC ex Venez,1 Power own use & trans.,53.3411,47.3163,36.7616,36.7616,36.7616,36.7616,36.7616,36.7616,49.3945,30.88,19.3,19.8607,20.4384,21.0317,21.6465,22.2791,22.927,23.5973,24.2855,24.9905,25.7175,26.6451,27.604,28.5959,29.6264,30.6916,31.7959,32.9386,34.1218,35.3506,36.6208,37.9386,39.3034,40.7188,42.187,43.7059,45.2816,46.9161,48.606,50.3572,52.1737,54.0559,56.0048,58.0249,60.1553,62.2899,64.532,66.8574,69.2702,71.7683,74.3578,77.0417,79.8212,82.7019,85.6924,88.7803,91.9855,95.3036,98.7502,102.3096,106.0034
52 Rest of OPEC ex Venez,2 O.energy own use & tra,53.3411,47.3163,36.7616,36.7616,36.7616,36.7616,36.7616,36.7616,49.3945,30.88,19.3,19.8607,20.4384,21.0317,21.6465,22.2791,22.927,23.5973,24.2855,24.9905,25.7175,26.6451,27.604,28.5959,29.6264,30.6916,31.7959,32.9386,34.1218,35.3506,36.6208,37.9386,39.3034,40.7188,42.187,43.7059,45.2816,46.9161,48.606,50.3572,52.1737,54.0559,56.0048,58.0249,60.1553,62.2899,64.532,66.8574,69.2702,71.7683,74.3578,77.0417,79.8212,82.7019,85.6924,88.7803,91.9855,95.3036,98.7502,102.3096,106.0034
52 Rest of OPEC ex Venez,3 Hydrogen production,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,4 Iron & steel,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,5 Non-ferrous metals,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,6 Chemicals,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,7 Non-metallics nes,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,8 Ore-extra.(non-energy),215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,"9 Food, drink & tob.",215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,"10 Tex., cloth. & footw.",215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,11 Paper & pulp,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,12 Engineering etc,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,13 Other industry,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,14 Construction,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,15 Rail transport,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,16 Road transport,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,17 Domestic aviation,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,18 Other transp. serv.,215.2408,194.169,158.6824,158.6824,158.6824,158.6824,158.6824,158.6824,213.2128,133.2943,83.3089,85.7294,88.2227,90.7841,93.4379,96.1682,98.9648,101.8584,104.8289,107.8722,111.0104,115.0143,119.1535,123.4352,127.8831,132.4812,137.248,142.1806,147.2879,152.592,158.0748,163.7629,169.6542,175.7637,182.1012,188.6579,195.4594,202.5148,209.8091,217.3681,225.2094,233.3337,241.7462,250.4662,259.6621,268.8763,278.5544,288.5919,299.0067,309.79,320.9674,332.5525,344.5504,356.9852,369.8937,383.2224,397.058,411.3807,426.2579,441.6225,457.5669
52 Rest of OPEC ex Venez,19 Households,269.9548,253.3558,265.488,265.488,265.488,265.488,265.488,265.488,356.7217,223.0117,139.3823,143.4321,147.6035,151.8888,156.3289,160.8968,165.5759,170.4171,175.3869,180.4785,185.729,192.4278,199.3531,206.5166,213.9585,221.6514,229.6267,237.8793,246.4242,255.2983,264.4716,273.9881,283.8448,294.0663,304.6696,315.6394,327.0189,338.8231,351.027,363.6738,376.793,390.3855,404.4604,419.0495,434.4349,449.8511,466.0432,482.8369,500.2616,518.3029,537.0035,556.3864,576.4597,597.2641,618.8611,641.1611,664.3091,688.272,713.1628,738.8689,765.5451
