RTI,FUTI,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Belgium (BE),11 Paper & pulp,220.0,225.0,233.0,236.0,245.0,230.0,205.0,224.0,227.0,251.0,224.0,228.0,217.0,221.0,161.0,161.0,155.9609061241106,151.07952943511577,151.640479069684,152.20351147809794,152.7686343935774,153.3358555780554,153.90518282228444,155.20186985723203,156.50948178265946,157.82811064331509,159.15784925944592,160.49879123333105,159.32390114619497,158.1576115395126,156.99985945568068,155.85058239796078,154.70971832710592,154.06616684721448,153.4252923711451,152.78708376327046,152.15152993428438,151.51861984100938,150.7883871308531,150.06167372288914,149.33846265610256,148.61873705122073,147.90248011031943,148.20332161761684,148.50477505253338,148.8068416597623,149.10952268652875,149.4128193825946,149.32771545316945,149.24265999802398,149.15765298954787,149.07269440014633,148.98778420224045,147.3355613414292,145.70166105918645,144.08588016446973,142.48801771955485,140.90787501504724,139.10913930122962,137.33336504480258,135.58025913515445,133.84953220332744,132.14089857425455,134.5061734671941,136.91378593600555,139.364493808177,141.8590684760379,144.3982951395649,144.1520344099595,143.90619366001442,143.6607721734851,143.41576923534845,143.17118413180077,142.92701615025578,142.6832645793424,142.43992870890273,142.19700782999004,141.95450123486663,141.7124082170019,141.47072807106989,141.22946009294787,140.98860357971375,140.74815782964427,140.5081221422129,140.2684958180878,140.02927815912977,139.79046846839032,139.55206605010946,139.3140702097138,139.0764802538145,138.83929549020527,138.60251522786027,138.3661387769322,138.13016544875018,137.89459455581792,137.6594254118115,137.42465733157752,137.1902896311311
1 Belgium (BE),12 Engineering etc,265.0,270.0,272.0,288.0,288.0,282.0,239.0,254.0,227.0,239.0,242.0,236.0,229.0,216.0,228.0,227.0,222.13408108160797,217.3724668633056,229.7034799688304,242.7340015558236,256.50371304473794,271.0545468868152,286.43081425960656,296.2344527363582,306.37363935457387,316.8598588865151,327.7049891925808,338.9213146754949,338.9576050434286,338.9938992971927,339.0301974372035,339.0664994638771,339.10280537762964,342.36705223004907,345.66272113897924,348.9901145771436,352.3495379289065,355.7412995183012,360.728343378405,365.7852992967835,370.9131473522224,376.1128813629752,381.385509079372,388.08015627807214,394.89231790783504,401.8240567571989,408.8774718238423,416.05469895018143,422.8951497913494,429.84806605552177,436.915296812543,444.0987215332391,451.40025058924766,458.8163312114041,466.3542510477005,474.016011801578,481.80364806257865,489.71922784663246,497.6324005025736,505.67343887813945,513.8444091031831,522.1474106933042,530.5845770893163,538.7626107776307,547.0666945584186,555.4987712734951,564.0608137101849,572.7548250628809,581.9821609579627,591.3581533531645,600.8851971710598,610.5657259174935,620.4022123031764,630.3971688752922,640.5531486592815,650.8727458109644,661.358596279169,672.0133784790356,682.8398139761684,693.840668181808,705.0187510592045,716.3769178413703,727.9180697603962,739.645154788517,751.5611683911159,763.6691542918609,775.9722052501667,788.4734638511826,801.1761233085077,814.0834282798373,827.1986756957507,840.5252156018504,854.0664520144688,867.8258437901612,881.8069055092058,896.0132083733376,910.4483811179464,925.1161109389678
1 Belgium (BE),13 Other industry,218.0,208.0,315.0,296.0,158.0,191.0,219.0,145.0,181.0,169.0,209.0,206.0,213.0,212.0,184.0,196.0,191.92737828885163,187.93938028995893,186.73653619548497,185.54139050840908,184.35389395761064,183.17399758731256,182.0016527550632,185.2800140933965,188.61742793428675,192.0149579792904,195.47368709021868,198.9947176342681,199.03231822915092,199.0699259287688,199.1075407344641,199.14516264757955,199.18279166945817,199.13759408410516,199.09240675476724,199.0472296791172,199.0020628548283,198.95690627957435,200.50503382706228,202.06520769627943,203.6375216223108,205.22207006961457,206.81894823769807,209.31546226913176,211.8421117517041,214.3992604508109,216.98727652286493,219.6065325682992,221.79971657675227,224.01480364992156,226.252012531078,228.51156414805527,230.79368163506692,232.8309068609477,234.8861147568545,236.9594640565481,239.0511148949384,241.16122882045275,243.1210300422144,245.09675762513947,247.08854099509887,249.09651062974532,251.1207980670605,251.71076754132565,252.3021230576201,252.89486787223527,253.48900524911275,254.0845384598621,255.94396131353616,257.81699165930604,259.70372907852345,261.60427388128903,263.51872711178544,265.44719055364953,267.38976673538366,269.34655893580674,271.3176711895452,273.303208292564,275.3032758077384,277.3179800704659,279.34742819432023,281.39172807674555,283.4509884047934,285.5253186609008,287.6148291287112,289.7196308989376,291.8398358752692,293.9755567803202,296.1269071616234,298.29400139766693,300.47695470397497,302.67588313923363,304.8909036114611,307.12213388422344,309.36969258289525,311.6336992009667,313.9142741063965,316.2115385480112
1 Belgium (BE),14 Construction,28.0,28.0,28.0,71.0,68.0,75.0,110.0,121.0,77.0,69.0,80.0,70.0,73.0,74.0,75.0,80.0,78.33770542402108,76.70995113875877,76.2189943655041,75.73117979935068,75.24648732963703,74.76489697441332,74.28638887961765,75.62449554832513,76.98670527930074,78.37345223644506,79.78517840417089,81.2223337282727,81.23768090985756,81.25303099133421,81.26838397325066,81.28373985615495,81.29909864059522,81.28065064657356,81.26220683868054,81.24376721596624,81.22533177748097,81.20690052227528,81.83878931716832,82.47559497807327,83.11735576420851,83.76411023249577,84.41589723987678,85.43488255882934,86.46616806192007,87.50990222482085,88.56623531545512,89.63531941563238,90.53049656193976,91.43461373466188,92.34776021676652,93.27002618287972,94.20150270819065,95.0330232085501,95.87188357422636,96.71814859450949,97.57188363058717,98.433154620593,99.23307348661815,100.03949290822024,100.85246571228532,101.67204515499816,102.49828492533088,102.73908879237788,102.98045839086542,103.22239504989204,103.46490010167877,103.70797488157642,104.46692298511684,105.23142516706376,106.00152207286678,106.77725464542416,107.55866412725943,108.34579206271418,109.13868030015668,109.9373709942069,110.74190660797768,111.5523299153323,112.36868400315856,113.1910122736596,114.01935844666136,114.853766561937,115.69428098154836,116.54094639220446,117.39380780763726,118.25291057099498,119.11830035725276,119.99002317564091,120.86812537209124,121.75265363170082,122.64365498121433,123.54117679152397,124.44526678018823,125.3559730139688,126.27334391138584,127.19742824529256,128.12827514546797,129.0659341012291
1 Belgium (BE),15 Rail transport,128.0,129.0,144.0,136.0,143.0,144.0,142.0,143.0,133.0,132.0,137.0,132.0,134.0,134.0,136.0,136.0,125.26421976902093,115.37591731133506,127.6624314714518,141.2573506585847,156.30000842921785,172.94457613055116,191.36164299390293,194.8437866532597,198.3892937133205,201.999317176644,205.67503102658964,209.4176306090988,211.9114361514761,214.4349386494779,216.98849174301665,219.57245328325052,222.187185382733,224.1173860923994,226.06435498234225,228.0282377223192,230.00918124756092,232.00733376976447,234.16769246653072,236.3481675519596,238.54894634174704,240.77021789579723,243.0121730344639,245.06051430450356,247.12612097284048,249.2091385689248,251.30971384886917,253.4279948057884,253.51172912139515,253.59549110338355,253.67928076089467,253.76309810307276,253.8469431390649,254.0283371124971,254.20986070645253,254.3915140135555,254.5732971264964,254.75521013803197,254.7562226264279,254.75723511884783,254.75824761529185,254.75926011575987,254.760272620252,254.9446798002066,255.1292204625432,255.31389470388245,255.49870262091488,255.6836443104013,255.7969523155712,255.9103105339805,256.02371898788147,256.1371776995364,256.2506866912173,256.3642459852062,256.47785560379486,256.59151556928504,256.70522590398826,256.81898663022605,256.9327977703297,257.0466593466406,257.1605713815097,257.2745338972982,257.3885469163771,257.50261046112723,257.61672455393943,257.7308892172144,257.8451044733628,257.9593703448052,258.07368685397216,258.1880540233042,258.3024718752516,258.4169404322748,258.53145971684404,258.6460297514397,258.7606505585519,258.8753221606809,258.99004458033687,259.1048178400399
1 Belgium (BE),16 Road transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,6.073506951101969,7.377497337016786,10.418922084282707,14.714195402508889,20.780225112713197,29.34701789140355,41.44553076046585,53.63175490311856,69.40109298182507,89.80708753186556,116.2130540662858,150.3831635851838,169.80061105161684,191.72523589830303,216.48076442484592,244.4327224133588,275.9938322702484,289.2757440380493,303.1968337858671,317.78786127910934,333.08106656441555,349.1102412066291,357.8066809654504,366.7197516206254,375.8548495120996,385.2175054042487,394.8133878344311,396.87737042281,398.95214297995983,401.0377619130553,403.134283924153,405.24176601173343,405.9949205977695,406.7494749453258,407.5054316559033,408.2627933358378,409.0215625963088,409.7381545549967,410.4560019585859,411.1751070065734,411.8954719023097,412.6170988530054,412.7746205097444,412.932202302315,413.0898442536746,413.24754638678974,413.4053087246354,415.1790770547286,416.9604559646148,418.74947810845936,420.54617628053495,422.3505834158217,423.22473661706505,424.1006990825766,424.9784745570515,425.85806679293535,426.73947955044025,427.62271659756107,428.5077817100913,429.3946786716394,430.2834112736449,431.17398331539454,432.06639860403857,432.9606609546071,433.8567741900262,434.75474214113456,435.65456864669954,436.55625755343385,437.45981271601175,438.3652379970857,439.2725372673029,440.1817144053216,441.0927732978278,442.0057178395522,442.9205519332864,443.8372794898996,444.7559044283557,445.67643067572953,446.5988621672242,447.5232028461875,448.4494566641288,449.3776275807364
1 Belgium (BE),17 Air transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 Belgium (BE),18 Other transp. serv.,1.0,1.0,2.0,2.0,1.0,4.0,10.0,6.0,7.0,4.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1 Belgium (BE),19 Households,2238.0,2282.0,2236.0,1954.0,1879.0,1718.0,1738.0,1743.0,1656.0,1707.0,1703.0,1633.0,1622.0,1624.0,1597.0,1586.0,1595.8516471244805,1605.764489047868,1587.3521174932216,1569.1508699412411,1551.158325555242,1533.372091256873,1515.789801407826,1531.2155575746506,1546.7982972184043,1562.5396179147106,1578.44113349726,1594.5044742232642,1596.2140720022878,1597.9255027799722,1599.6387685216243,1601.3538711946585,1603.0708127685973,1620.140767638213,1637.3924882520053,1654.8279101034195,1672.448989295586,1690.257702760779,1709.0375003313818,1728.0259529468433,1747.2253788924158,1766.63812221092,1786.266552988926,1802.4123193278424,1818.7040245638595,1835.1429878144004,1851.7305401201716,1868.4680245529323,1866.452680725492,1864.4395106632376,1862.428512021529,1860.419682458256,1858.4130196338344,1861.2827384773752,1864.1568886750624,1867.035477069693,1869.918510514627,1872.8059958738104,1876.0129543112612,1879.2254042851785,1882.4433551991665,1885.666816472935,1888.895797542321,1891.5657962211303,1894.2395690059295,1896.9171212315075,1899.598458240192,1902.283585381864,1903.990337014364,1905.698619964884,1907.4084356073415,1909.119785316887,1910.832670469903,1912.547092444008,1914.263052618056,1915.9805523721388,1917.699593087586,1919.4201761469665,1921.14230293409,1922.8659748340071,1924.591193233012,1926.3179595186416,1928.046275079679,1929.7761413061523,1931.5075595893368,1933.240531321757,1934.9750578971864,1936.7111407106484,1938.448781158418,1940.187980638024,1941.928740548248,1943.671062289127,1945.4149472619545,1947.1603968692807,1948.9074125149148,1950.6559956039248,1952.40614754264,1954.1578697386503
1 Belgium (BE),"20 Agriculture, forestry",24.0,23.0,32.0,79.0,93.0,92.0,88.0,71.0,68.0,70.0,128.0,126.0,135.0,143.0,138.0,147.0,147.35692574184085,147.71471812303665,148.85884276260927,150.0118292218266,151.1737461399301,152.34466268780668,153.52464857210632,164.4178784456142,176.08402952871762,188.57794388416383,201.9583548534086,216.28816315946952,231.75702788503216,248.33222118818475,266.09286735783314,285.12374962835554,305.5157149056894,305.052162809086,304.5893140496132,304.1271675601133,303.66572227504804,303.2049771304959,303.72151745201654,304.2389377521783,304.7572395301138,305.2764242875094,305.79649352860986,306.6243994754168,307.4545468745336,308.28694179441345,309.1215903199389,309.9584985524669,309.7544482016705,309.5505321802951,309.3467503999097,309.1431027721414,308.9395892086755,309.00662762945245,309.07368059724763,309.1407481152178,309.2078301865202,309.2749268143131,309.53155763217,309.7884013977023,310.04545828760985,310.3027284787397,310.5602121480852,310.8889126973927,311.21796114719376,311.54735786571047,311.8771032215544,312.20719758372724,312.3200597961062,312.43296280792566,312.5459066339345,312.65889128888705,312.7719167875428,312.8849831446667,312.998090375029,313.1112384934052,313.22442751457635,313.33765745332863,313.4509283244537,313.5642401427485,313.6775929230153,313.79098668006185,313.90442142870114,314.0178971837516,314.13141396003675,314.2449717723859,314.3585706356334,314.47221056461905,314.58589157418805,314.6996136791909,314.81337689448355,314.9271812349273,315.04102671538874,315.15491335073995,315.2688411558583,315.3828101456266,315.496820334933,315.61087173867094
1 Belgium (BE),21 Fishing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 Belgium (BE),22 Other final use,1024.0,1026.0,1092.0,1474.0,1560.0,1796.0,1856.0,1920.0,1862.0,1891.0,1914.0,1833.0,1863.0,1875.0,1872.0,1896.0,1769.3361668840496,1651.1342148965934,1747.294464653001,1849.054982122226,1956.7419207672096,2070.700428871646,2191.295755777562,2445.380234014964,2728.926240624772,3045.3498900428594,3398.4634009971587,3792.521025475542,4064.943032549536,4356.933487481752,4669.898018825081,5005.343223366744,5364.883918815573,5379.2872145706,5393.729179368936,5408.209917026745,5422.729531638909,5437.288127579781,5459.576541254021,5481.956319110636,5504.427835667703,5526.991466978516,5549.647590637873,5527.862160118694,5506.162249441119,5484.547522892556,5463.017646078274,5441.572285916223,5435.17020269663,5428.775651614331,5422.388623807664,5416.009110425394,5409.637102626703,5401.704765207531,5393.78405924824,5385.874967693221,5377.977473511871,5370.091559698561,5353.331688874778,5336.624125030663,5319.968704917936,5303.365265797804,5286.813645439382,5280.201237349305,5273.597099635997,5267.0012219554,5260.413593976392,5253.834205380777,5244.619214568561,5235.42038643913,5226.23769264386,5217.071104883848,5207.920594909829,5198.786134522081,5189.667695570346,5180.565249953741,5171.4787696206695,5162.408226568737,5153.353592844662,5144.314840544193,5135.291941812023,5126.284868841699,5117.293593875542,5108.318089204557,5099.358327168349,5090.414280155041,5081.4859206011815,5072.573220991668,5063.676153859656,5054.794691786477,5045.928807401556,5037.07847338232,5028.243662454123,5019.424347390156,5010.6205010113645,5001.832096186364,4993.059105831358,4984.301502910053
1 Belgium (BE),23 Non-energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),1 Power own use & trans.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),2 O.energy own use & tra,66.0,63.0,66.0,74.0,83.0,85.0,83.0,85.0,85.0,91.0,101.0,77.0,107.0,100.0,105.0,107.0,109.57925834785355,112.2206902809872,114.75346133860536,117.34339591227608,119.99178415712716,122.69994534651372,125.46922852920346,127.62753802363812,129.8229745485676,132.0561767595679,134.32779429830632,136.63848798152307,138.62936238034823,140.64924457141737,142.69855720922405,144.77772910649765,146.88719532393085,149.16238299523636,151.47281185232566,153.8190277583778,156.20158503163967,158.62104657638923,160.82691306514013,163.06345547660885,165.33110040607636,167.6302803812787,169.9614339449068,172.73992670761527,175.56384166907344,178.43392138156244,181.3509205364476,184.31560616262547,186.3213023265669,188.3488241903815,190.39840925822543,192.47029761874128,194.564731973182,196.1917329179421,197.832339268201,199.48666479590165,201.15482422437768,202.8369332363091,204.66120395401373,206.50188176089276,208.35911421869375,210.23305021630227,212.1238399816777,213.17413088757883,214.22962210942333,215.29033939558784,216.35630862193744,217.4275557924563,219.23112249598265,221.04964982785344,222.88326188683376,224.7320838010908,226.59624173673268,228.4758629064186,230.3710755780397,232.28200908347216,234.20879382740333,236.1515612962304,238.11044406703328,240.08557581662205,242.07709133065896,244.0851265128565,246.10981839425173,248.15130514255733,250.20972607159047,252.28522165077968,254.37793351475077,256.488004472992,258.6155785195997,260.7608008431049,262.9238178363806,265.10477710663224,267.3038274854705,269.5211190390679,271.75680307839923,274.01103216956744,276.283960144215,278.5757421100213
2 Denmark (DK),3 Hydrogen production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),4 Iron & steel,43.0,45.0,49.0,45.0,39.0,36.0,20.0,20.0,24.0,35.0,34.0,38.0,37.0,36.0,36.0,36.0,35.88932442992566,35.77898911212383,36.23527787066688,36.697385670953125,37.16538672310976,37.63935618366429,38.11937016761401,38.16936649736217,38.219428400937424,38.26955596434461,38.319749273701404,38.37000841523839,38.01026222422594,37.65388891029362,37.30085685031355,36.95113471764726,36.60469147936583,36.32586479606984,36.04916200225842,35.774566919757724,35.502063493626984,35.23163579121975,34.909175012202674,34.58966558505074,34.2730804972452,33.959392983501914,33.64857652350841,33.36823911570022,33.090237291454144,32.814551592251895,32.541162721690526,32.2700515441318,31.880520773409685,31.495692016290867,31.115508514917963,30.73991419655591,30.36885366532184,29.996442943359146,29.628599063048128,29.26526602159016,28.90638850294427,28.551911869405476,28.15509801035216,27.76379906180492,27.37793837765576,26.997440377022656,26.62223052944509,26.194869035709985,25.77436789299338,25.36061697341341,24.953507916949693,24.552934103064203,24.21969028465917,23.890969406039613,23.56671007976736,23.24685175158303,22.931334689097756,22.62009997063837,22.31308947424404,22.01024586681211,21.711512593391447,21.41683386662095,21.126154656311485,20.839420679169177,20.55657838865822,20.27757496500125,20.00235830531543,19.73087701388244,19.4630803925505,19.198918431266684,18.938341798737717,18.681301833217525,18.427750533419857,18.177640549554184,17.93092517448332,17.687558335001025,17.447494583227993,17.210689088124642,16.977097627119058,16.746676577848607,16.519382910013608,16.29517417734158
2 Denmark (DK),5 Non-ferrous metals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),6 Chemicals,109.0,109.0,119.0,114.0,107.0,112.0,106.0,107.0,112.0,123.0,116.0,113.0,115.0,130.0,132.0,132.0,135.66323886536554,139.4281392381911,142.32562655887932,145.28332721110465,148.30249250156612,151.38439974064693,154.5303527828029,154.40297737773778,154.27570696495107,154.14854145790028,154.0214807701143,153.8945248151933,153.93545841801335,153.97640290854912,154.01735828969663,154.05832456435252,154.09930173541446,156.13327186070902,158.19408853510538,160.28210610854686,162.39768360807273,164.54118479955116,166.12533200529518,167.7247308477192,169.33952816445338,170.96987220683116,172.6159126534999,174.6832171672104,176.77528039456848,178.89239885401037,181.03487261517373,183.20300534142825,184.6305018870719,186.0691213200504,187.5189503086104,188.9800761963074,190.4525870072677,191.1531626285184,191.85631530166847,192.56205450634624,193.27038975705065,193.98133060327933,194.0231406831972,194.0649597747183,194.1067878797849,194.14862500033985,194.19047113832625,194.0797780196984,193.96914799874185,193.8585810394893,193.74807710599435,193.63763616233072,194.17469482480104,194.71324303244785,195.2532849165607,195.79482461988732,196.3378662966656,196.88241411265508,197.4284722451693,197.9760448831076,198.52513622698743,199.07575048897635,199.62789189292457,200.1815646743972,200.73677308070685,201.293521370946,201.85181381602,202.41165469867963,202.97304831355387,203.53599896718308,204.10051097805183,204.66658867662224,205.2342364053669,205.8034585188024,206.37425938352283,206.9466433782329,207.520614893782,208.09617833319749,208.67333811171864,209.25209865683053,209.83246440829808,210.41443981819975
2 Denmark (DK),7 Non-metallics nes,75.0,78.0,81.0,83.0,84.0,69.0,57.0,57.0,59.0,65.0,63.0,63.0,64.0,68.0,69.0,69.0,69.02508106643278,69.05017124967557,69.41548699601869,69.7827354760844,70.15192691516326,70.52307159264355,70.89617984229751,71.32428707820407,71.75497944360339,72.18827254882376,72.62418209845661,73.06272389192566,73.33834076195495,73.61499735039331,73.89269757940399,74.17144538594597,74.45124472182978,75.34686613161493,76.25326154138708,77.17056055844955,78.0988943492344,79.0383956580582,79.82712431815435,80.62372374655341,81.42827248610133,82.24084986342767,83.06153599676695,84.18464541075001,85.32294085206377,86.4766276572705,87.64591393937306,88.83101062535644,89.06441085545691,89.29842433612188,89.53305267864478,89.76829749855258,90.00416041561716,95.92637800667116,102.238273819641,108.96548843836229,116.1353495810866,123.7769831128736,123.90598796069732,124.03512726203854,124.16440115702956,124.29380978594872,124.4233532892206,124.41127218770784,124.39919225923056,124.38711350367495,124.37503592092708,124.36295951087304,126.47286909307522,128.61857485174806,130.80068409549892,133.01981443637476,135.27659396466768,137.57166142668615,139.9056664055421,142.27926950500537,144.6931425364773,147.14796870913656,149.64444282331078,152.18327146712898,154.76517321651036,157.39087883854603,160.06113149833124,162.77668696930667,165.53831384716844,168.346793767407,171.20292162653703,174.1075058070804,177.0613684063663,180.0653454692132,183.12028722455813,186.22705832610083,189.3865380970306,192.5996207789049,195.86721578475056,199.190247956459,202.56965782654825,206.0064018843662
2 Denmark (DK),8 Ore-extra.(non-energy),8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,8.192841745633912,8.390331983625211,8.579698044007877,8.773338012132792,8.971348348196424,9.17382768945897,9.3808768993797,9.542245833543038,9.706390620453655,9.873359010061156,10.043199573705149,10.215961718244715,10.364812140586784,10.515831369825598,10.669051006297128,10.82450311076618,10.982220211135015,11.152327700578423,11.325070045033696,11.500488056701148,11.67862317993568,11.859517501038452,12.02444209832824,12.191660222550198,12.361203768678608,12.533105075235794,12.707396930460323,12.915134707111424,13.126268536005492,13.340853935070092,13.55894732982786,13.780606068233682,13.930564659930235,14.082155079654692,14.235395084727136,14.390302625700285,14.546895848462206,14.66854077891156,14.791202935940262,14.914890825861804,15.039613026121696,15.16537818589227,15.301772258244014,15.439393028851793,15.578251530369627,15.718358894676808,15.859726353770291,15.93825277664141,16.017168008181187,16.0964739735019,16.17617260724766,16.256265853641594,16.391111962316458,16.52707662264325,16.6641691130343,16.8023987888666,16.941775083120202,17.082307507021955,17.224005650694558,17.366879183811005,17.510937856254454,17.65619149878358,17.802650023703425,17.95032342554184,18.099221781731515,18.249355253297686,18.40073408555153,18.553368608789334,18.707269238997423,18.862446478562973,19.01891091699072,19.17667323162557,19.335744188381295,19.496134642475145,19.65785553916865,19.82091791451457,19.98533289610996,20.151111703855555,20.318265650721447,20.486806143519072,20.656744683679637,20.828092868038983
