RTI,FSTI,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
40 Rest of Annex I (RA),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26391.5234375,30998.640625,30852.69140625,30785.630859375,31712.728515625,30765.55859375,31380.685546875,33025.55859375,35645.73046875,34498.89453125,31675.248046875,30912.34765625,33091.22265625,34256.8125,34680.96875,35008.83203125,35404.84765625,36061.30078125,36756.3984375,37428.35546875,38073.56640625,38765.76953125,39575.671875,40355.97265625,41107.86328125,41823.47265625,42503.52734375,43072.7265625,43706.0234375,44427.86328125,45059.83984375,45580.19921875,46049.5703125,46418.05859375,46771.16796875,47112.546875,47385.33984375,47662.16796875,48000.07421875,48272.9296875,48463.53515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40 Rest of Annex I (RA),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41 China (CN),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41 China (CN),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23332182.0,23339068.0,23345954.0,23352840.0,23359724.0,23366610.0,23373496.0,23380382.0,23387268.0,23394154.0,22741980.0,22556076.0,23372164.0,24068320.0,24162300.0,24133744.0,23977500.0,23680086.0,23350472.0,23019586.0,22727932.0,22507332.0,22285884.0,22141368.0,22086068.0,22142808.0,22324980.0,22586986.0,22895914.0,23305656.0,23765054.0,24245784.0,24742114.0,25243572.0,25748694.0,26254596.0,26760806.0,27267016.0,27773234.0,28279434.0,28785648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41 China (CN),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10692981.0,10708390.0,10723800.0,10739210.0,10754619.0,10770029.0,10785438.0,10800848.0,10816257.0,10831667.0,10017902.0,11280269.0,11284039.0,10866950.0,10988976.0,11044698.0,11045492.0,11001112.0,10936232.0,10874254.0,10825440.0,10805797.0,10803637.0,10794856.0,10824951.0,10898998.0,11021414.0,11191970.0,11422253.0,11728680.0,12076597.0,12450663.0,12836035.0,13225787.0,13617274.0,14010039.0,14402904.0,14795767.0,15188641.0,15581502.0,15974370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41 China (CN),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8499574.0,8571416.0,8643257.0,8715099.0,8786940.0,8858782.0,8930623.0,9002464.0,9074306.0,9146147.0,8619815.0,9262226.0,9495175.0,9804811.0,9779465.0,9750043.0,9728736.0,9722754.0,9722563.0,9734635.0,9728936.0,9684921.0,9629875.0,9584856.0,9542866.0,9519104.0,9524534.0,9572541.0,9689338.0,9859289.0,10052263.0,10258435.0,10467877.0,10679841.0,10892848.0,11105343.0,11317840.0,11530337.0,11742825.0,11955318.0,12167813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41 China (CN),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42 India (IN),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704443.5,879608.0,1054772.5,1229937.0,1405101.5,1580266.0,1817715.0,1948037.125,2100886.5,2274188.0,2386984.25,2517274.75,2752349.75,3150614.0,3156746.5,3331911.0,3507075.5,3682240.0,3857404.5,4032568.75,4207733.5,4382898.0,4558062.5,4733227.0,4908391.5,5083556.0,5258720.5,5433885.0,5609049.5,5784214.0,5959378.5,6134543.0,6309707.5,6484872.0,6660036.5,6835200.5,7010365.0,7185529.5,7360694.0,7535858.5,7711023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42 India (IN),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111677.2734375,514926.5625,918175.875,1321425.125,1724674.375,2127923.75,2531173.0,2934422.25,3337671.5,3740921.0,4124772.0,4468993.0,4933036.0,5362917.0,5799307.0,6220850.0,6627112.0,7017836.0,7392869.0,7744343.0,8072548.0,8377917.0,8661029.0,8922582.0,9163409.0,9384448.0,9586747.0,9771410.0,9939607.0,10092546.0,10231427.0,10357448.0,10471788.0,10575607.0,10669964.0,10755866.0,10834285.0,10906078.0,10972049.0,11032900.0,11089289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42 India (IN),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482214.5,1496468.125,1510721.875,1524975.5,1539229.25,1553482.875,1567736.625,1581990.25,1596244.0,1610497.625,1619654.0,1631610.0,1648452.0,1669812.0,1688710.0,1705122.0,1719120.0,1730829.0,1740424.0,1748165.0,1754319.0,1760926.0,1768288.0,1776715.0,1786487.0,1797845.0,1810999.0,1826092.0,1843241.0,1862497.0,1883886.0,1907366.0,1932904.0,1960400.0,1989760.0,2020870.0,2053597.0,2087818.0,2123414.0,2160232.0,2198172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42 India (IN),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194550.75,1373268.875,1551986.875,1730705.0,1909423.125,2088141.125,2266859.25,2445577.25,2624295.5,2803013.5,3056645.0,3149371.0,3287747.0,3487880.0,3683309.0,3873886.0,4059533.0,4240254.0,4416084.0,4595450.0,4778383.0,4964870.0,5154871.0,5348276.0,5544909.0,5744543.0,5946886.0,6151592.0,6358267.0,6566522.0,6775945.0,6986146.0,7196777.0,7407551.0,7618253.0,7828709.0,8038860.0,8248661.0,8458140.0,8667336.0,8876300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42 India (IN),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324188.25,1486807.0,1605877.5,1642425.875,1773356.875,1997548.125,1908974.375,1988893.75,1868930.875,1879837.75,1702552.0,1776065.125,1729557.375,1738713.75,1744849.375,1750676.75,1757317.125,1783909.5,1808712.5,1834901.125,1861120.875,1908932.5,1954363.0,1996428.375,2038523.625,2081454.125,2154073.5,2227246.0,2298772.0,2367998.0,2436229.5,2500856.0,2568778.75,2636548.0,2703842.5,2776424.5,2852101.0,2927714.5,3001990.75,3075448.25,3153294.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327744.875,1486994.125,1602289.0,1635169.875,1761931.0,1980914.875,1889725.125,1965572.875,1958652.375,1852469.75,1655627.875,1711342.625,1665327.0,1676210.5,1692463.625,1703575.5,1713030.625,1745560.75,1776920.625,1804727.25,1829504.25,1877411.5,1927896.125,1983035.0,2040133.875,2097350.25,2180833.0,2268991.25,2361489.75,2457694.75,2562158.25,2663514.0,2764244.5,2869194.75,2978264.75,3085484.25,3192956.0,3302620.5,3416905.75,3537334.75,3659667.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446414.75,495365.28125,529188.875,535701.0625,572865.6875,639483.4375,605954.625,626284.875,617051.875,571212.8125,510399.71875,530586.875,522210.65625,531615.25,530558.875,527651.375,524545.5,529622.75,534740.0,538928.375,542147.1875,552381.8125,564605.25,577377.625,589874.0625,601967.875,621277.5,639254.375,658441.25,679060.125,698829.9375,718336.1875,737244.625,754607.8125,771796.6875,788932.1875,804924.75,821507.375,838936.5,855345.3125,870188.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125931.25,2262067.75,2364896.0,2519804.25,2374602.5,2305982.25,2211933.5,2223460.25,2157797.25,2283728.25,2148317.75,2217295.0,2274460.25,2311530.25,2346288.5,2386496.5,2436044.75,2482866.75,2529790.5,2581679.25,2636359.0,2717695.5,2796194.0,2870669.25,2945777.25,3023127.75,3103584.5,3184712.25,3263207.75,3338955.75,3412392.25,3466528.0,3525412.0,3583869.0,3642010.75,3707008.0,3776379.75,3844481.5,3911935.0,3978242.75,4050771.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131641.25,2262352.5,2359611.5,2508672.25,2359302.75,2286780.75,2189629.5,2197389.0,2261386.25,2250480.0,2089107.75,2136493.5,2189994.0,2228435.5,2275845.75,2322288.75,2374653.5,2429492.5,2485324.25,2539224.75,2591572.75,2672820.0,2758326.75,2851411.0,2948104.25,3046215.25,3142139.5,3244403.25,3352238.25,3465431.5,3588779.25,3691994.0,3793670.5,3900106.5,4011651.0,4119656.25,4227695.5,4336783.5,4452616.5,4575715.5,4701265.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716701.0,753662.0,779310.1875,821870.8125,767092.25,738223.75,702121.125,700147.75,712424.9375,693940.125,644033.5625,662401.25,686734.875,706755.0625,713439.375,719286.4375,727140.4375,737135.3125,747924.4375,758264.375,767975.1875,786411.0,807805.8125,830212.6875,852400.0,874305.0625,895135.375,914062.125,934686.25,957497.3125,978841.25,995712.0625,1011800.25,1025741.0,1039591.5625,1053361.25,1065776.25,1078749.25,1093229.5,1106431.0,1117857.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45 Argentina (AR),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45 Argentina (AR),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184965.15625,196020.40625,199476.25,221002.921875,222003.75,228101.5625,235210.203125,240251.390625,224382.734375,231372.09375,207112.75,212994.84375,219185.171875,225064.5,229885.734375,234149.59375,237726.796875,245084.546875,252907.296875,260433.703125,268507.875,275349.4375,281887.03125,288378.40625,294440.59375,301399.78125,308798.46875,316095.96875,323121.75,329717.03125,335621.8125,340628.4375,347236.40625,352903.34375,358615.40625,364973.53125,371902.6875,377936.71875,384784.1875,391551.96875,399722.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45 Argentina (AR),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185461.96875,196045.078125,199030.5,220026.578125,220573.375,226202.203125,232838.453125,237434.3125,235154.640625,228003.625,201404.5,205232.984375,211045.328125,216973.890625,222983.859375,227849.890625,231735.796875,239815.9375,248461.921875,256151.015625,263946.46875,270802.75,278069.5625,286443.78125,294673.1875,303701.5625,312634.59375,322020.5625,331937.53125,342206.34375,352970.125,362783.21875,373658.625,384043.21875,395012.5,405600.8125,416348.84375,426333.09375,437966.46875,450357.21875,463912.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45 Argentina (AR),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62356.07421875,65308.88671875,65733.9140625,72083.3203125,71716.15625,73023.109375,74661.40625,75653.015625,74082.8828125,70305.3828125,62089.3125,63630.703125,66179.265625,68813.9296875,69901.6875,70572.3359375,70959.6015625,72762.8515625,74771.2265625,76491.921875,78216.7265625,79677.0,81435.6796875,83400.5625,85200.3203125,87166.46875,89063.6015625,90724.4765625,92552.328125,94551.46875,96272.7734375,97840.7890625,99657.546875,101004.6484375,102364.75,103708.6953125,104959.0,106047.8359375,107531.8125,108898.640625,110308.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45 Argentina (AR),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46 Colombia (CO),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46 Colombia (CO),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366451.3125,417113.0625,423229.40625,426465.5,446894.46875,458371.25,457094.625,461490.34375,456111.59375,492857.71875,452234.71875,485535.15625,495505.5625,512132.28125,530651.25,550637.625,570708.0,588773.25,607117.75,626915.1875,647710.875,667083.3125,685691.5625,703347.4375,720972.5,739441.9375,759602.75,779956.6875,799712.9375,818864.9375,837447.4375,851619.0,867000.5,882458.0,898145.625,915228.4375,933545.875,951985.8125,970046.25,987724.125,1006763.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
