RTI,FTTI,1 Purchase cost (USD/veh),2 Std of purchase cost,3 fuel cost (USD/km),4 std fuel cost,5 O&M costs (USD/km),6 std O&M,7 Discount rate,8 Lifetime (y),9 Energy use (MJ/vkm),10 Loads (t or passengers/veh),11 Gamma,12 CO2 emissions (gCO2/km),13 Learning exponent,14 Turnover rate (1/y),15 Average mileage (km/y),16 Battery capacity (kWh),17 Battery cost ($/kWh)
43 Mexico (MX),FCEV MDT,351000.0,87750.0,0.34957462549209595,0.08739365637302399,0.10599999874830246,0.03180000185966492,0.07000000029802322,28.0,3.460925340652466,6.21999979019165,0.0,0.0,-0.28630000352859497,0.1071428582072258,23617.0,40.0,139.0
43 Mexico (MX),FCEV HDT,548000.0,164400.0,0.5740051865577698,0.14350129663944244,0.12999999523162842,0.039000000804662704,0.07000000029802322,28.0,5.682875633239746,19.6200008392334,0.0,0.0,-0.28630000352859497,0.1071428582072258,83083.0,75.0,139.0
43 Mexico (MX),FCEV Bus,800000.0,240000.0,0.7921717762947083,0.19804294407367706,0.25,0.07500000298023224,0.07000000029802322,13.0,7.842809677124023,12.229999542236328,0.0,0.0,-0.28630000352859497,0.23076923191547394,16520.0,75.0,139.0
44 Brazil (BR),Petrol TWV,9999.0,9999.0,0.023228595033288002,0.0058071487583220005,9999.0,9999.0,0.07000000029802322,7.0,0.8037093877792358,9999.0,0.0,62.74177932739258,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
44 Brazil (BR),Petrol LCV,55000.0,13750.0,0.10018967092037201,0.025047417730093002,0.07500000298023224,0.02250000089406967,0.07000000029802322,13.0,3.4665627479553223,0.550000011920929,-0.28999999165534973,230.82225036621094,-0.07400000095367432,0.23076923191547394,19204.0,0.0,0.0
44 Brazil (BR),Petrol MDT,86000.0,21500.0,0.24900361895561218,0.062250904738903046,0.10599999874830246,0.03180000185966492,0.07000000029802322,23.0,8.615525245666504,6.21999979019165,0.10000000149011612,604.1669311523438,-0.07400000095367432,0.1304347813129425,23617.0,0.0,0.0
44 Brazil (BR),Petrol HDT,168000.0,50400.0,0.3254601061344147,0.08136502653360367,0.12999999523162842,0.039000000804662704,0.07000000029802322,28.0,11.260919570922852,19.6200008392334,0.30000001192092896,781.7421875,-0.07400000095367432,0.1071428582072258,83083.0,0.0,0.0
44 Brazil (BR),Petrol Bus,190000.0,57000.0,0.4824499189853668,0.1206124797463417,0.25,0.07500000298023224,0.07000000029802322,13.0,16.692768096923828,12.229999542236328,0.0,1177.3243408203125,-0.07400000095367432,0.23076923191547394,16520.0,0.0,0.0
44 Brazil (BR),Adv petrol TWV,10998.900390625,10998.900390625,0.01742144487798214,0.004355361219495535,9999.0,9999.0,0.07000000029802322,7.0,0.6027820110321045,9999.0,0.0,47.05633544921875,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
44 Brazil (BR),Adv petrol LCV,60500.0,15125.0,0.0751422569155693,0.018785564228892326,0.07500000298023224,0.02250000089406967,0.07000000029802322,13.0,2.599921941757202,0.550000011920929,0.0,173.11668395996094,-0.07400000095367432,0.23076923191547394,19204.0,0.0,0.0
44 Brazil (BR),Adv petrol MDT,94600.0,23650.0,0.18675272166728973,0.046688180416822433,0.10599999874830246,0.03180000185966492,0.07000000029802322,23.0,6.461644172668457,6.21999979019165,0.0,453.12518310546875,-0.07400000095367432,0.1304347813129425,23617.0,0.0,0.0
44 Brazil (BR),Adv petrol HDT,184800.0,55440.0,0.2440950721502304,0.0610237680375576,0.12999999523162842,0.039000000804662704,0.07000000029802322,28.0,8.44568920135498,19.6200008392334,0.0,586.306640625,-0.07400000095367432,0.1071428582072258,83083.0,0.0,0.0
44 Brazil (BR),Adv petrol Bus,209000.0,62700.0,0.3618374466896057,0.09045936167240143,0.25,0.07500000298023224,0.07000000029802322,13.0,12.519575119018555,12.229999542236328,0.0,882.9932250976562,-0.07400000095367432,0.23076923191547394,16520.0,0.0,0.0
44 Brazil (BR),Diesel TWV,9999.0,9999.0,0.014990996569395065,0.0037477491423487663,9999.0,9999.0,0.07000000029802322,7.0,0.5534936785697937,9999.0,0.0,41.78538513183594,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
44 Brazil (BR),Diesel LCV,55000.0,13750.0,0.10659781843423843,0.02664945460855961,0.07500000298023224,0.02250000089406967,0.07000000029802322,13.0,3.935776710510254,0.550000011920929,-0.10000000149011612,245.86021423339844,-0.07400000095367432,0.23076923191547394,19204.0,0.0,0.0
44 Brazil (BR),Diesel MDT,86000.0,21500.0,0.24407504498958588,0.06101876124739647,0.10599999874830246,0.03180000185966492,0.07000000029802322,23.0,9.011674880981445,6.21999979019165,0.10999999940395355,611.4072265625,-0.07400000095367432,0.1304347813129425,23617.0,0.0,0.0
44 Brazil (BR),Diesel HDT,168000.0,50400.0,0.31731006503105164,0.07932751625776291,0.12999999523162842,0.039000000804662704,0.07000000029802322,28.0,11.715639114379883,19.6200008392334,-0.019999999552965164,788.6195678710938,-0.07400000095367432,0.1071428582072258,83083.0,0.0,0.0
44 Brazil (BR),Diesel Bus,190000.0,57000.0,0.4732207953929901,0.11830519884824753,0.25,0.07500000298023224,0.07000000029802322,13.0,17.47213363647461,12.229999542236328,0.10000000149011612,1185.1534423828125,-0.07400000095367432,0.23076923191547394,16520.0,0.0,0.0
44 Brazil (BR),Adv diesel TWV,10998.900390625,10998.900390625,0.011243247427046299,0.0028108118567615747,9999.0,9999.0,0.07000000029802322,7.0,0.4151202440261841,9999.0,0.0,31.339038848876953,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
44 Brazil (BR),Adv diesel LCV,60500.0,15125.0,0.07994835823774338,0.019987089559435844,0.07500000298023224,0.02250000089406967,0.07000000029802322,13.0,2.9518325328826904,0.550000011920929,0.0,184.39515686035156,-0.07400000095367432,0.23076923191547394,19204.0,0.0,0.0
44 Brazil (BR),Adv diesel MDT,94600.0,23650.0,0.1830562800168991,0.04576407000422478,0.10599999874830246,0.03180000185966492,0.07000000029802322,23.0,6.758756637573242,6.21999979019165,0.0,458.5554504394531,-0.07400000095367432,0.1304347813129425,23617.0,0.0,0.0
44 Brazil (BR),Adv diesel HDT,184800.0,55440.0,0.23798254132270813,0.05949563533067703,0.12999999523162842,0.039000000804662704,0.07000000029802322,28.0,8.78672981262207,19.6200008392334,0.0,591.4646606445312,-0.07400000095367432,0.1071428582072258,83083.0,0.0,0.0
44 Brazil (BR),Adv diesel Bus,209000.0,62700.0,0.354915589094162,0.0887288972735405,0.25,0.07500000298023224,0.07000000029802322,13.0,13.104101181030273,12.229999542236328,0.0,888.8650512695312,-0.07400000095367432,0.23076923191547394,16520.0,0.0,0.0
44 Brazil (BR),CNG/LPG TWV,9999.0,9999.0,0.013868456706404686,0.0034671141766011715,9999.0,9999.0,0.07000000029802322,7.0,0.38204583525657654,9999.0,0.0,47.107852935791016,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
44 Brazil (BR),CNG/LPG LCV,55000.0,13750.0,0.12661555409431458,0.031653888523578644,0.07500000298023224,0.02250000089406967,0.07000000029802322,13.0,3.487983226776123,0.550000011920929,-0.17000000178813934,209.31146240234375,-0.07400000095367432,0.23076923191547394,19204.0,0.0,0.0
44 Brazil (BR),CNG/LPG MDT,86000.0,21500.0,0.36918210983276367,0.09229552745819092,0.10599999874830246,0.03180000185966492,0.07000000029802322,23.0,10.170165061950684,6.21999979019165,-0.25999999046325684,624.965087890625,-0.07400000095367432,0.1304347813129425,23617.0,0.0,0.0
44 Brazil (BR),CNG/LPG HDT,168000.0,50400.0,0.45969995856285095,0.11492498964071274,0.12999999523162842,0.039000000804662704,0.07000000029802322,28.0,12.663734436035156,19.6200008392334,-0.12999999523162842,768.5762939453125,-0.07400000095367432,0.1071428582072258,83083.0,0.0,0.0
44 Brazil (BR),CNG/LPG Bus,190000.0,57000.0,0.7288225889205933,0.18220564723014832,0.25,0.07500000298023224,0.07000000029802322,13.0,20.077478408813477,12.229999542236328,-0.019999999552965164,1219.382080078125,-0.07400000095367432,0.23076923191547394,16520.0,0.0,0.0
44 Brazil (BR),PHEV TWV,9999.0,9999.0,0.01745285466313362,0.004363213665783405,9999.0,9999.0,0.07000000029802322,7.0,0.6443897485733032,9999.0,0.0,44.5775032043457,-0.0892999991774559,0.4285714328289032,9999.0,0.25,139.0
44 Brazil (BR),PHEV LCV,101000.0,25250.0,0.06981141865253448,0.01745285466313362,0.05999999865889549,0.017999999225139618,0.07000000029802322,13.0,2.577558994293213,0.550000011920929,0.0,178.3100128173828,-0.0892999991774559,0.23076923191547394,19204.0,20.0,139.0
44 Brazil (BR),PHEV MDT,123000.0,30750.0,0.1900397390127182,0.04750993475317955,0.0949999988079071,0.02850000001490116,0.07000000029802322,23.0,7.016597270965576,6.21999979019165,0.0,501.2718811035156,-0.0892999991774559,0.1304347813129425,23617.0,51.25,139.0
44 Brazil (BR),PHEV HDT,515000.0,154500.0,0.2936672270298004,0.0734168067574501,0.10999999940395355,0.032999999821186066,0.07000000029802322,28.0,10.842704772949219,19.6200008392334,0.0,762.7269897460938,-0.0892999991774559,0.1071428582072258,83083.0,150.0,139.0
44 Brazil (BR),PHEV Bus,380000.0,114000.0,0.3352539837360382,0.08381349593400955,0.20000000298023224,0.05999999865889549,0.07000000029802322,13.0,12.37816047668457,12.229999542236328,0.0,866.0819091796875,-0.0892999991774559,0.23076923191547394,16520.0,125.0,139.0
44 Brazil (BR),BEV TWV,9999.0,9999.0,0.02384932152926922,0.001734366873279214,9999.0,9999.0,0.07000000029802322,7.0,0.16222479939460754,9999.0,0.0,0.0,-0.15200309455394745,0.4285714328289032,9999.0,1.0,139.0
44 Brazil (BR),BEV LCV,101000.0,25250.0,0.04769864305853844,0.011144543066620827,0.05999999865889549,0.017999999225139618,0.07000000029802322,13.0,1.042409896850586,0.550000011920929,-0.029999999329447746,0.0,-0.15200309455394745,0.23076923191547394,19204.0,80.0,139.0
44 Brazil (BR),BEV MDT,123000.0,30750.0,0.09924709796905518,0.023188574239611626,0.0949999988079071,0.02850000001490116,0.07000000029802322,23.0,2.1689538955688477,6.21999979019165,-0.12999999523162842,0.0,-0.15200309455394745,0.1304347813129425,23617.0,205.0,139.0
44 Brazil (BR),BEV HDT,515000.0,154500.0,0.16142058372497559,0.037715088576078415,0.10999999940395355,0.032999999821186066,0.07000000029802322,28.0,3.527698040008545,19.6200008392334,0.019999999552965164,0.0,-0.15200309455394745,0.1071428582072258,83083.0,600.0,139.0
44 Brazil (BR),BEV Bus,380000.0,114000.0,0.17324510216712952,0.040477827191352844,0.20000000298023224,0.05999999865889549,0.07000000029802322,13.0,3.786112070083618,12.229999542236328,0.0,0.0,-0.15200309455394745,0.23076923191547394,16520.0,500.0,139.0
44 Brazil (BR),Bioethanol TWV,9999.0,9999.0,0.06908071786165237,0.017270179465413094,9999.0,9999.0,0.07000000029802322,7.0,0.7764071822166443,9999.0,0.0,0.0,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
44 Brazil (BR),Bioethanol LCV,55000.0,13750.0,0.2763228714466095,0.06908071786165237,0.07500000298023224,0.02250000089406967,0.07000000029802322,13.0,3.105628728866577,0.550000011920929,-0.5199999809265137,0.0,-0.07400000095367432,0.23076923191547394,19204.0,0.0,0.0
44 Brazil (BR),Bioethanol MDT,86000.0,21500.0,0.7295989990234375,0.18239974975585938,0.10599999874830246,0.03180000185966492,0.07000000029802322,23.0,8.200057983398438,6.21999979019165,0.07999999821186066,0.0,-0.07400000095367432,0.1304347813129425,23617.0,0.0,0.0
44 Brazil (BR),Bioethanol HDT,168000.0,50400.0,0.9962318539619446,0.24905796349048615,0.12999999523162842,0.039000000804662704,0.07000000029802322,28.0,11.19678020477295,19.6200008392334,0.0,0.0,-0.07400000095367432,0.1071428582072258,83083.0,0.0,0.0
44 Brazil (BR),Bioethanol Bus,190000.0,57000.0,1.452321171760559,0.36308029294013977,0.25,0.07500000298023224,0.07000000029802322,13.0,16.322826385498047,12.229999542236328,0.0,0.0,-0.07400000095367432,0.23076923191547394,16520.0,0.0,0.0
44 Brazil (BR),FCEV TWV,9999.0,9999.0,0.03856055438518524,0.00964013859629631,9999.0,9999.0,0.07000000029802322,7.0,0.3817645311355591,9999.0,0.0,0.0,-0.28630000352859497,0.4285714328289032,9999.0,1.0,139.0
44 Brazil (BR),FCEV LCV,190000.0,47500.0,0.15424221754074097,0.03856055438518524,0.07500000298023224,0.02250000089406967,0.07000000029802322,13.0,1.5270581245422363,0.550000011920929,0.0,0.0,-0.28630000352859497,0.23076923191547394,19204.0,15.0,139.0
44 Brazil (BR),FCEV MDT,351000.0,87750.0,0.34957462549209595,0.08739365637302399,0.10599999874830246,0.03180000185966492,0.07000000029802322,23.0,3.460925340652466,6.21999979019165,0.0,0.0,-0.28630000352859497,0.1304347813129425,23617.0,40.0,139.0
44 Brazil (BR),FCEV HDT,548000.0,164400.0,0.5740051865577698,0.14350129663944244,0.12999999523162842,0.039000000804662704,0.07000000029802322,28.0,5.682875633239746,19.6200008392334,0.0,0.0,-0.28630000352859497,0.1071428582072258,83083.0,75.0,139.0
44 Brazil (BR),FCEV Bus,800000.0,240000.0,0.7921717762947083,0.19804294407367706,0.25,0.07500000298023224,0.07000000029802322,13.0,7.842809677124023,12.229999542236328,0.0,0.0,-0.28630000352859497,0.23076923191547394,16520.0,75.0,139.0
45 Argentina (AR),Petrol TWV,9999.0,9999.0,0.01647118479013443,0.0041177961975336075,9999.0,9999.0,0.07000000029802322,7.0,0.8037093877792358,9999.0,0.0,62.74177932739258,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
45 Argentina (AR),Petrol LCV,55000.0,13750.0,0.07104358822107315,0.017760897055268288,0.07500000298023224,0.02250000089406967,0.07000000029802322,25.0,3.4665627479553223,0.6000000238418579,-0.2199999988079071,230.82225036621094,-0.07400000095367432,0.11999999731779099,22720.0,0.0,0.0
45 Argentina (AR),Petrol MDT,86000.0,21500.0,0.1765662133693695,0.04414155334234238,0.10599999874830246,0.03180000185966492,0.07000000029802322,28.0,8.615525245666504,6.639999866485596,0.019999999552965164,604.1669311523438,-0.07400000095367432,0.1071428582072258,29379.0,0.0,0.0
45 Argentina (AR),Petrol HDT,168000.0,50400.0,0.23078079521656036,0.05769519880414009,0.12999999523162842,0.039000000804662704,0.07000000029802322,19.0,11.260919570922852,18.709999084472656,-0.03999999910593033,781.7421875,-0.07400000095367432,0.15789473056793213,53127.0,0.0,0.0
45 Argentina (AR),Petrol Bus,190000.0,57000.0,0.3421008586883545,0.08552521467208862,0.25,0.07500000298023224,0.07000000029802322,24.0,16.692768096923828,19.93000030517578,0.03999999910593033,1177.3243408203125,-0.07400000095367432,0.125,41932.0,0.0,0.0
45 Argentina (AR),Adv petrol TWV,10998.900390625,10998.900390625,0.012353388592600822,0.0030883471481502056,9999.0,9999.0,0.07000000029802322,7.0,0.6027820110321045,9999.0,0.0,47.05633544921875,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
45 Argentina (AR),Adv petrol LCV,60500.0,15125.0,0.053282689303159714,0.013320672325789928,0.07500000298023224,0.02250000089406967,0.07000000029802322,25.0,2.599921941757202,0.6000000238418579,0.0,173.11668395996094,-0.07400000095367432,0.11999999731779099,22720.0,0.0,0.0
45 Argentina (AR),Adv petrol MDT,94600.0,23650.0,0.13242465257644653,0.03310616314411163,0.10599999874830246,0.03180000185966492,0.07000000029802322,28.0,6.461644172668457,6.639999866485596,0.0,453.12518310546875,-0.07400000095367432,0.1071428582072258,29379.0,0.0,0.0
45 Argentina (AR),Adv petrol HDT,184800.0,55440.0,0.17308560013771057,0.04327140003442764,0.12999999523162842,0.039000000804662704,0.07000000029802322,19.0,8.44568920135498,18.709999084472656,0.0,586.306640625,-0.07400000095367432,0.15789473056793213,53127.0,0.0,0.0
45 Argentina (AR),Adv petrol Bus,209000.0,62700.0,0.25657564401626587,0.06414391100406647,0.25,0.07500000298023224,0.07000000029802322,24.0,12.519575119018555,19.93000030517578,0.0,882.9932250976562,-0.07400000095367432,0.125,41932.0,0.0,0.0
45 Argentina (AR),Diesel TWV,9999.0,9999.0,0.01160172838717699,0.0029004320967942476,9999.0,9999.0,0.07000000029802322,7.0,0.5534936785697937,9999.0,0.0,41.78538513183594,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
45 Argentina (AR),Diesel LCV,55000.0,13750.0,0.08249744027853012,0.02062436006963253,0.07500000298023224,0.02250000089406967,0.07000000029802322,25.0,3.935776710510254,0.6000000238418579,0.03999999910593033,245.86021423339844,-0.07400000095367432,0.11999999731779099,22720.0,0.0,0.0
45 Argentina (AR),Diesel MDT,86000.0,21500.0,0.18889285624027252,0.04722321406006813,0.10599999874830246,0.03180000185966492,0.07000000029802322,28.0,9.011674880981445,6.639999866485596,0.0,611.4072265625,-0.07400000095367432,0.1071428582072258,29379.0,0.0,0.0
45 Argentina (AR),Diesel HDT,168000.0,50400.0,0.24557039141654968,0.06139259785413742,0.12999999523162842,0.039000000804662704,0.07000000029802322,19.0,11.715639114379883,18.709999084472656,-0.3100000023841858,788.6195678710938,-0.07400000095367432,0.15789473056793213,53127.0,0.0,0.0
45 Argentina (AR),Diesel Bus,190000.0,57000.0,0.3662317395210266,0.09155793488025665,0.25,0.07500000298023224,0.07000000029802322,24.0,17.47213363647461,19.93000030517578,0.05999999865889549,1185.1534423828125,-0.07400000095367432,0.125,41932.0,0.0,0.0
45 Argentina (AR),Adv diesel TWV,10998.900390625,10998.900390625,0.008701295591890812,0.002175323897972703,9999.0,9999.0,0.07000000029802322,7.0,0.4151202440261841,9999.0,0.0,31.339038848876953,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
45 Argentina (AR),Adv diesel LCV,60500.0,15125.0,0.06187307834625244,0.01546826958656311,0.07500000298023224,0.02250000089406967,0.07000000029802322,25.0,2.9518325328826904,0.6000000238418579,0.0,184.39515686035156,-0.07400000095367432,0.11999999731779099,22720.0,0.0,0.0
45 Argentina (AR),Adv diesel MDT,94600.0,23650.0,0.1416696459054947,0.03541741147637367,0.10599999874830246,0.03180000185966492,0.07000000029802322,28.0,6.758756637573242,6.639999866485596,0.0,458.5554504394531,-0.07400000095367432,0.1071428582072258,29379.0,0.0,0.0
45 Argentina (AR),Adv diesel HDT,184800.0,55440.0,0.18417780101299286,0.046044450253248215,0.12999999523162842,0.039000000804662704,0.07000000029802322,19.0,8.78672981262207,18.709999084472656,0.0,591.4646606445312,-0.07400000095367432,0.15789473056793213,53127.0,0.0,0.0
45 Argentina (AR),Adv diesel Bus,209000.0,62700.0,0.27467381954193115,0.06866845488548279,0.25,0.07500000298023224,0.07000000029802322,24.0,13.104101181030273,19.93000030517578,0.0,888.8650512695312,-0.07400000095367432,0.125,41932.0,0.0,0.0
45 Argentina (AR),CNG/LPG TWV,9999.0,9999.0,0.010732979513704777,0.002683244878426194,9999.0,9999.0,0.07000000029802322,7.0,0.38204583525657654,9999.0,0.0,47.107852935791016,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
45 Argentina (AR),CNG/LPG LCV,55000.0,13750.0,0.09798943251371384,0.02449735812842846,0.07500000298023224,0.02250000089406967,0.07000000029802322,25.0,3.487983226776123,0.6000000238418579,-0.029999999329447746,209.31146240234375,-0.07400000095367432,0.11999999731779099,22720.0,0.0,0.0
45 Argentina (AR),CNG/LPG MDT,86000.0,21500.0,0.28571486473083496,0.07142871618270874,0.10599999874830246,0.03180000185966492,0.07000000029802322,28.0,10.170165061950684,6.639999866485596,-0.25,624.965087890625,-0.07400000095367432,0.1071428582072258,29379.0,0.0,0.0
45 Argentina (AR),CNG/LPG HDT,168000.0,50400.0,0.35576778650283813,0.08894194662570953,0.12999999523162842,0.039000000804662704,0.07000000029802322,19.0,12.663734436035156,18.709999084472656,-0.38999998569488525,768.5762939453125,-0.07400000095367432,0.15789473056793213,53127.0,0.0,0.0
45 Argentina (AR),CNG/LPG Bus,190000.0,57000.0,0.5640453100204468,0.1410113275051117,0.25,0.07500000298023224,0.07000000029802322,24.0,20.077478408813477,19.93000030517578,0.03999999910593033,1219.382080078125,-0.07400000095367432,0.125,41932.0,0.0,0.0
